sample_id,genotype,block_number,replica_number,dev_stage,dev_group,leaf_number,leaf_zone,dag,tissue_designation,developmental_stage_dap,Acylcarnitine_12_1,CE_20_3,CE_20_4,CUDA,Ceramide,Ceramide_36_3,Ceramide_38_3,Cholesterol,DGDG_32_0,DGDG_32_1,DGDG_34_0,DGDG_34_1,DGDG_34_2,DGDG_34_4,DGDG_34_5,DGDG_36_1,DGDG_36_2,DGDG_36_3,DGDG_36_4,DGDG_36_6,DGDG_38_2,DGDG_38_5,DGDG_38_6,DGDG_40_2,DGDG_42_2,DGDG_42_3,DGDG_44_2,DG_18_1,DG_24_0,DG_34_1,DG_34_2,DG_34_3,DG_34_4,DG_36_2,DG_36_3,DG_36_4,DG_36_5,DG_36_6,GlucCeramide_34_3,GlucCeramide_36_3,GlucCeramide_38_3,GlucCeramide_40_1,GlucCeramide_40_3,GlucCeramide_42_3,LPC_16_0,LPC_17_0,LPC_18_0,LPC_18_1,LPC_18_2,LPC_18_3,LPC_20_1,LPE_17_1,MGDG_34_1,MGDG_34_2,MGDG_34_3,MGDG_34_4,MGDG_34_6,MGDG_36_3,MGDG_36_4,MGDG_36_6,MGDG_36_7,MGDG_38_1,MGDG_38_5,MGDG_38_6,PC_30_0,PC_32_0,PC_32_1,PC_32_2,PC_34_0,PC_34_1,PC_34_2,PC_34_3,PC_34_4,PC_36_1,PC_36_2,PC_36_4,PC_36_5,PC_36_6,PC_38_2,PC_38_3,PC_38_4,PC_38_5,PC_40_6,PC_42_3,PC_44_2,PE_34_0,PE_34_1,PE_34_2,PE_34_4,PE_36_2,PE_36_3,PE_36_5,PE_36_6,PE_38_7,PE_42_3,PE_44_2,PG_32_0,PG_32_1,PG_34_2,PG_34_3,PG_34_4,PG_34_5,PG_36_6,PG_36_7,PS_42_2,SQDG_32_0,SQDG_32_1,SQDG_34_1,SQDG_34_3,SQDG_34_4,SQDG_36_3,SQDG_36_4,SQDG_36_5,SQDG_38_6,Sphingosine_17_1,Sphingosine_35_1,TG_42_0,TG_44_1,TG_46_0,TG_46_1,TG_46_2,TG_46_3,TG_48_0,TG_48_1,TG_48_2,TG_48_3,TG_48_5,TG_48_6,TG_50_0,TG_50_1,TG_50_2,TG_50_3,TG_50_4,TG_50_5,TG_51_1,TG_52_0,TG_52_1,TG_52_2,TG_52_3,TG_52_4,TG_52_5,TG_52_6,TG_54_1,TG_54_2,TG_54_3,TG_54_4,TG_54_5,TG_54_6,TG_54_7,TG_54_8,TG_54_9,TG_56_3,TG_56_4,TG_56_5,TG_56_6,TG_56_7,TG_56_8,TG_58_1,TG_58_6
D13B13A,B73,3,1,5,3,3,along,40,B73_4_6,40,7.75E-05,0.001771287,0,0.005773836,0,0.000493568,0.000541479,9.76E-05,0.010257336,7.03E-05,0.000310712,0.000557,0.016751396,0.000725752,2.08E-05,0.000155073,0.001178071,0.037747304,0.004042167,0.122262281,0.000102697,0.000153584,0.001240865,0.000100003,0.000748573,0.000249477,0.000562174,0,0.000659555,0,0.001149367,0.001122293,0.000169673,0.000243098,0.00013055,0.001286933,0.003571137,0.001830042,0.000902441,0.005152482,0.003434563,0,0.001759097,0.000797122,0.001217618,2.59E-05,8.88E-05,0.000126581,0.003469149,0.001410538,0,0,0.000167405,0.004063429,0.041522063,0.001121938,0.000669194,0.003842231,0.026348114,0.094400649,0.000557709,0.000832772,0.000878769,0.001361706,0,0.000803571,0.000138913,0.000678833,0.000153797,0.004755586,0.093594739,0.099506213,0.000582231,0.000786774,0.019143824,0.000436301,0.070278197,0.019639306,0.000400935,0.000295404,0.00113668,0.001950316,7.29E-05,0.000426308,0.000168326,0.00011106,0.001318614,0.013319597,0.003133206,0.000202629,0.000677841,0.001669796,0.000326588,0.000546298,0.000477267,0,0.004961759,0.005732941,0.008136994,0.012745941,0.031042111,0,0.000149828,0,0.000846734,0.017611525,0.000276197,0,0.052044114,0.000166483,0.003240155,0.002963462,0.006589385,2.67E-05,0,0,0.000147347,0,0.000574293,0.000549558,0.000231759,0.002269958,0.000838016,0.000614975,0.000867854,0.000251249,0.000255147,0.000241964,0.000499734,8.75E-05,0.002580883,0.000980403,0.000130834,0.000142386,0,0.000936531,0.000453453,0.000967078,0.001614301,0.010686763,0.014177671,0.005587082,0.000229845,0.000359332,0.000549488,0.001477231,0.002337147,0.009674325,0.028555773,0.015756464,0.000896984,0,0.000109713,0.000145009,0.000197739,0.000167263,0,4.93E-05,0.00023757
D13B14A,B73,3,1,5,3,14,along,40,B73_5_6,40,0.000493277,0.001601622,0,0.009740827,0,0.000646379,0.000754541,0.000188602,0.009297476,0.00017165,0.000394289,0.000238329,0.015578915,0.001144177,3.75E-05,0.000365836,0.001201948,0.02260725,0.004182817,0.114691854,0.000150842,0.000346025,0.001059615,9.94E-05,0.001128155,0.000202895,0.000365969,0,0.000515947,0,0.001254466,0.001104622,0.000258937,0.000239193,0.000284665,0.00146833,0.003405141,0.002526882,0.00111692,0.009426513,0.006560519,0,0.003586431,0.001374129,0.001138925,0,4.15E-05,0.001186258,0.032194843,0.00792594,0,6.19E-05,0.000173378,0.003125396,0.02643407,0.00056215,0.000533963,0.001304858,0.018754769,0.119365422,0.000422144,0.001767421,0.000619721,0.000979175,0.000172315,0.00108614,0.000183948,0.00036198,0.00013369,0.00350865,0.113139228,0.073038456,0.000509166,0.000569463,0.0072537,0.000276754,0.033407759,0.010657046,0.000307733,0.000310392,0.000776213,0.001326397,7.74E-05,0.000417557,0.000252821,0.00011235,0.000331932,0.002384749,0.002383286,0,0.000237132,0.000197244,5.69E-05,0.000127906,0,0,0.004841096,0.007016169,0.010192688,0.012597713,0.027439505,0.00059386,0,0,0,0.023827812,0.000430853,0.000295634,0.050020296,0.000223836,0.002876697,0.003513503,0.012496266,0.000118666,0,0,0.000164669,0,0.0006626,0.000668716,0.000569928,0.002889594,0.000915554,0.001035284,0.000432714,0.000323821,0.000118267,0.000120062,0.000426399,0.000250893,0.002298991,0.001028436,0.000238395,0.000128837,0,0.000535824,0.000403929,0.001427313,0.002654323,0.013925639,0.014821914,0.008221108,0.000152238,0.0001775,0.000510495,0.00164716,0.003113696,0.016726017,0.043724897,0.027094543,0.004424337,9.46E-05,0.000136815,0.000201034,0.000319899,0.000187538,0,0.000146122,0.000592331
D13B16A,B73,3,1,5,3,6,along,40,B73_7_6,40,0.002107888,0.000813984,0,0.006580412,0,0.000508879,0.000625052,6.49E-05,0.007070781,0.000181707,0.000403879,0.000407326,0.017819166,0.000998471,0,0.000229843,0.001379783,0.020871553,0.004455903,0.095882964,0.000199438,0.00019577,0.000839164,0.000134626,0.000814596,8.97E-05,0.000403046,0,0.000438509,0,0.004157746,0.001681386,0.000309496,0.000220005,0.000191434,0.002443621,0.005660983,0.002290763,0.001329478,0.008965668,0.006839882,0,0.003436199,0.000722325,0.001932963,0.000105111,0.000428448,0.006117501,0.095759121,0.038190122,0,4.26E-05,0.000186709,0.003493118,0.031522053,0.000899474,0.000531002,0.001330646,0.020241054,0.08584084,0.00011734,0.001070675,0.00019388,0.000934826,0,0.003269445,7.50E-05,0.000520552,0.000183652,0.007042155,0.094880769,0.059846143,0.000857785,0.0008858,0.00825018,0.000849503,0.041423937,0.009817617,0.000240404,0.000248965,0.001020649,0.000973791,3.86E-05,0.000211,0.00014163,0.000145188,0.000649064,0.00420844,0.000974236,8.50E-05,0.000321558,0.000463466,0,0.000244295,7.11E-05,5.51E-05,0.004599757,0.007226085,0.004076759,0.010886958,0.035422497,0.000243628,2.47E-05,0.000178205,0,0.023305835,0.000451905,0.000334454,0.054112178,0.000207665,0.00367577,0.002708149,0.000375364,0,2.52E-05,0,7.12E-05,0,0.000233401,0.000140685,0.000180706,0.002095604,0.000421444,0.000493816,0.000431727,0.000268586,0.000667574,0.000565465,0.000476473,0,0.002099995,0.000604207,0.000487924,0.000396876,2.21E-05,0.000726438,0.000224952,0.001261887,0.002957558,0.017938563,0.016039006,0.00488185,7.99E-05,0.000473805,0.002204717,0.002699033,0.002507766,0.016040062,0.030563604,0.012512871,0.000616825,8.78E-05,0.000200105,0.000189878,0.000197271,0.000107501,2.07E-05,0.000714932,0.000541118
D13B23A,B73,3,2,5,3,3,along,40,B73_4_6,40,7.25E-05,0.002158798,0,0.007321303,2.15E-05,0.00061303,0.000758676,9.26E-05,0.017496052,4.15E-05,0.000151981,0.000322906,0.028318644,0.00039493,6.64E-05,0.000462709,0.001701317,0.031352919,0.002910094,0.106099782,0.000254081,7.00E-05,0.000912257,9.59E-05,0.001628678,0.000564379,0.00071962,0,0.000572682,0,0.001320103,0.001908408,0.000105114,0.00013722,0.000122028,0.000970872,0.003693126,0.001546383,0.001221078,0.008601488,0.002710753,0,0.003230417,0.000850443,0.001476636,3.17E-05,0.000141525,7.33E-05,0.001081644,0.000801484,0,0,0.000171233,0.004265624,0.076778036,0.00070412,0.000334654,0.004157251,0.016267593,0.099867073,0.000509885,0.000948422,0.000428266,0.001262718,0,0.001500315,0.000219699,0.000516281,0.000122766,0.005693608,0.097562198,0.092887375,0.000405017,0.000586829,0.012029708,0.000135252,0.066412434,0.033966,0.000302732,0.000271979,0.000970257,0.001643071,0.000105175,0.000713654,0.000273148,0.000113602,0.002768692,0.02619964,0.000961154,0.000422546,0.002618679,0.003552462,0.001141612,0.000631974,0.00189912,0.000681179,0.004133386,0.005875789,0.003699831,0.00866201,0.019493951,5.39E-05,8.83E-05,0,0.001232026,0.023337029,0.000278315,0.000182611,0.025195617,0.000101239,0.001853975,0.000604788,0.003144001,7.07E-05,0,0,0.000126395,0,0.000618258,0.000380353,0.000479439,0.002403531,0.000343511,0.000904322,0.000732598,0.000356796,0.000108743,0.000174246,0.000314542,0.000300887,0.00232345,0.001102679,0.000150136,7.99E-05,0,0.000388656,0.000331025,0.001217449,0.001815718,0.006472889,0.011184739,0.014582145,8.94E-05,0.000264107,0.000317924,0.000638309,0.000931324,0.00414212,0.019426356,0.022008192,0.008101875,6.16E-05,6.57E-05,7.82E-05,0.000191468,9.33E-05,0,3.46E-05,0.000453914
D13B24A,B73,3,2,5,3,4,along,40,B73_5_6,40,5.86E-05,0.001636022,0,0.006404159,0,0.000539305,0.000600123,8.80E-05,0.017469431,0.000137246,0.00040849,0.001219477,0.022687457,0.000870743,2.33E-05,0.000458319,0.000671181,0.024491383,0.003633018,0.107716105,0.000151295,0.00023634,0.001137554,0.000273055,0.001579263,0.00047549,0.00076478,0,0.00056884,7.41E-05,0.001750477,0.001657065,0.000177021,0.000255634,0.000233842,0.000978891,0.004529237,0.002587502,0.001008676,0.00819872,0.006350647,0,0.003215473,0.001164092,0.001193002,3.56E-05,6.13E-05,0.00010409,0.001785881,0.001061751,0,0,0.000213736,0.003970825,0.062081187,0.000766466,0.000631468,0.000962407,0.016621541,0.110254591,0.000582639,0.001186945,0.000509645,0.001473613,0,0.000994064,9.17E-05,0.000415859,0.000110021,0.005101698,0.100238332,0.098887354,0.000476551,0.000618106,0.008731531,0.000418606,0.050577641,0.022049245,0.000253574,0.000356789,0.000865935,0.001651258,0.000107836,0.00044302,0.00027624,0.000118763,0.004017905,0.012291805,0.003076854,0.000378206,0.00068779,0.00134898,0.000365718,0.000401247,0.000439836,9.24E-05,0.004687837,0.007036501,0.004789304,0.01111204,0.030429169,8.07E-05,0.000116328,0,0.001647075,0.024833249,0.000349546,0.000204308,0.044928209,0.000111395,0.001922191,0.001166714,0.004819214,0.000115704,0,0,0.000155728,0,0.000603869,0.000320199,0.00035885,0.002284787,0.000606866,0.000714765,0.000362784,0.000324382,0.000109522,0.000167155,0.000612611,8.59E-05,0.002146979,0.000820977,0.000253262,0.000107212,0,0.000800184,0.000344488,0.00079931,0.001511452,0.010623562,0.011506419,0.008160256,0.000198688,0.000280174,0.000379081,0.00103821,0.002325498,0.010028373,0.031927009,0.0224292,0.002426653,7.45E-05,0.000103652,0.000153668,0.000218856,0.000164096,0,0,0.000259631
D13B26A,B73,3,2,5,3,6,along,40,B73_7_6,40,0.005806735,0.000176715,0,0.007785598,4.84E-05,0.000537555,0.000685962,1.96E-05,0.005386388,0.000148467,0.00031657,0.002440649,0.016324857,0.00063308,0,0.000804917,0.001286397,0.012095973,0.005818239,0.103865196,0.000113835,0.000199964,0.000795039,3.50E-05,0.000332591,5.02E-05,0.00026947,5.72E-05,0.000277902,0,0.001428661,0.000783956,0.00024068,0.000150636,0.000152142,0.003395057,0.003606826,0.000531652,0.00110137,0.007169142,0.00490021,0,0.002273088,0.000697887,0.004439991,4.28E-05,0.000333615,0.005302005,0.078135571,0.005724279,0,0,0.000144312,0.003128779,0.017321366,0.000943145,0.000381679,0.002759447,0.019637579,0.101613248,0.000257424,0.001283687,0.000309704,0.000625912,0.000102873,0.005605626,0.000516474,0.001304044,0.000305789,0.02126524,0.081080588,0.066366708,0.000576945,0.002185514,0.0267751,0.001740593,0.064215887,0.009304544,0.000492864,0.001058245,0.002383008,0.001010362,6.29E-05,0.000216769,0.000193038,0.000124978,0.003711145,0.011614674,0.002611462,0.000218636,0.000406193,0.000571404,0,0.000300428,0.000105945,0,0.004774931,0.00406578,0.006636346,0.015617935,0.027765466,0.000462327,3.63E-05,0,0.000970249,0.013729959,0.000399748,0.000436007,0.045450562,0,0.001883339,0.001737943,0.000322412,0,0,0,0.000156117,0,0.000368308,0.000372102,0.000271939,0.001154493,0.000603145,0.000708669,0.000637778,0.000314402,0.000606217,0.000555865,0.000520811,6.11E-05,0.00672386,0.000857618,0.000352768,0.000374873,5.69E-05,0.000510029,0.000342409,0.001369876,0.00880114,0.025299159,0.012502106,0.001789801,0.000175571,0.000309403,0.000742759,0.00317618,0.008061392,0.024256092,0.024657165,0.006240151,0.000221105,4.74E-05,0.000158646,0.000206108,0.000156599,0.000142746,0,0.000291514,0
D13C13A,CML312,3,1,7,2,3,along,40,CML312_4_8,40,8.27E-05,0.001827465,0,0.006202231,0,0.000383523,0.000521697,7.59E-05,0.010119331,1.34E-05,0.000295202,0.000474945,0.018363224,0.000918027,1.46E-05,0.000637613,0.001651584,0.047113641,0.002425491,0.087664853,0.000194989,6.51E-05,0.001833411,0.00029078,0.002251693,0.000306026,0.000811156,0,0.000415843,0,0.001020984,0.001898712,0.000164244,0,0.00028021,0.000330012,0.002373606,0.001191326,0.001076121,0.00665878,0.005023305,0,0.003445407,0.00074738,0.00188062,3.77E-05,0.00010067,3.23E-05,0.004202697,0.003695686,0,0,0.00033489,0.003427214,0.060120195,0.00122329,0.000643762,0.005089775,0.009438827,0.092567466,0.001126228,0.001167746,0.000342716,0.002004718,0,0.001025862,0.00042372,0.00072751,0.000172984,0.018200861,0.075749463,0.08174456,0.000972859,0.001550151,0.018575644,0.001614233,0.07758079,0.047524962,0.000320052,0.000381999,0.00065545,0.002359783,9.58E-05,0.000600922,0.000218873,8.31E-05,0.001422903,0.014378943,0.002280812,0.000291034,0.001504822,0.002736192,0.001146402,0.000263491,0.000902476,0.000193108,0.004294575,0.00986397,0.003009389,0.016349918,0.045667565,4.64E-05,3.17E-05,8.81E-05,0,0.016356423,4.11E-05,0.000199511,0.049723652,0.000158298,0.004094556,0.000431445,0.002767343,5.21E-05,0,0,0.000108242,0,0.00047525,0.000299115,0.00038144,0.003076266,0.000637918,0.000693818,0.0002982,0.000301249,0.000132279,0.000243266,0.000573582,0.000184368,0.002735988,0.002254895,0.000174966,0.000120896,0,0.000873713,0.000325438,0.001241635,0.002457099,0.007064764,0.016519752,0.018938026,0.000146051,0.000300792,0.000324015,0.00067969,0.000877016,0.002772374,0.011008645,0.012888198,0.003621695,0.000122776,0.000104228,0.000227207,0.000208862,0.000105447,0,0.000149862,0.000873967
D13C16A,CML312,3,1,7,2,6,along,40,CML312_7_8,40,0.00209749,0.001008554,0,0.005815457,0,0.000314655,0.000419935,6.70E-05,0.011610931,0.000266408,0.000680517,0.002627574,0.016575776,0.002175596,1.04E-05,0.000224442,0.001232404,0.036160419,0.00542843,0.078519315,0.000130314,0.000335274,0.003204769,7.68E-05,0.000728081,0.000271915,0.000694263,0,0.000292216,0,0.000451478,0.002143143,0.000246563,0.000121529,6.59E-05,0.000762219,0.003203767,0.001222345,0.001008417,0.00462247,0.003703902,7.43E-05,0.002635449,0.000827717,0.001971682,3.75E-05,0.000112289,0.000435911,0.012555808,0.011848345,0,0,0.000352844,0.004035353,0.050768382,0.002524161,0.001275007,0.004026933,0.010570971,0.092097786,0.001376736,0.001505366,0.000503367,0.003250513,0,0.00117701,0.00062221,0.00062972,0.000148793,0.019974309,0.075502165,0.075479953,0.001661442,0.001252795,0.017124022,0.002226665,0.061447728,0.064908526,0.00041024,0.000420663,0.001406277,0.003299534,0.000192034,0.000277013,0.00016131,3.52E-05,0.00130919,0.008999424,0.001358166,0.000162812,0.000515611,0.00240377,0.00079012,0.000446562,0.000296039,0,0.005017963,0.011645205,0.003961753,0.022533563,0.058246327,0.000253618,4.84E-05,0.000122439,0,0.029664718,0.000346653,0.0002807,0.0676087,0.000372507,0.004165166,0.000771732,0.000395766,0.000296221,0,0,0.000148338,0,0.000305643,9.98E-05,0.000183887,0.002673501,0.000456485,0.000485433,0.000314746,8.58E-05,8.08E-05,0.000329039,9.62E-05,4.10E-05,0.001474233,0.000778741,0.000122166,7.08E-05,1.66E-05,0.000485206,0.000246335,0.000438915,0.000900589,0.004952464,0.011422812,0.008507482,0.000158352,0.000211515,0.000279926,0.000457577,0.00090332,0.002123024,0.008393919,0.008854454,0.000913698,7.55E-05,8.35E-05,0.000136595,0.000205006,0.000143787,2.72E-05,0.000190532,0.000447336
D13C18A,CML312,3,1,7,2,8,along,40,CML312_9_8,40,0.002347745,0.000768355,0,0.005406043,0,0.000307742,0.000488416,0.000152578,0.008800861,2.95E-05,0.000617825,0.003536763,0.016440069,0.001392765,0.000196186,0.000275743,0.001345694,0.025066109,0.006830172,0.08414528,0.000167309,0.000111458,0.002196728,8.20E-05,0.000639629,9.43E-05,0.000322668,4.96E-05,0.000286572,0,0.00120214,0.00150315,0.000492806,0.000258866,0.000123019,0.001355011,0.00398762,0.001576171,0.001062292,0.005051425,0.004221512,0,0.002983423,0.000923274,0.002961424,4.82E-05,0.000352618,0.005831877,0.052515328,0.011372401,0,0,0.000533975,0.005778221,0.038221403,0.001670215,0.000872204,0.003558665,0.022133464,0.059260625,0.000644556,0.001871718,0.000565827,0.002545297,0.000136677,0.001248137,0.000620264,0.000943712,0.000193064,0.033174368,0.056015702,0.072408066,0.001360376,0.002639439,0.0310232,0.001763528,0.064677887,0.020864596,0.000542658,0.001629583,0.002350867,0.002565735,5.06E-05,0.000357983,0.000297986,6.95E-05,0.000181406,0.002202874,0.001758065,0.000105849,0.000140433,0.000269256,0,0.000115751,1.22E-05,0,0.005114154,0.007777201,0.00529795,0.033079495,0.058660214,0.000692992,0.000366471,0.000216722,0,0.028593166,0.000361983,0.000534853,0.065116062,0.000320132,0.003825921,0.001749187,0.005619643,0.000321839,0,0,0.000128482,0,0.00028584,0.000324765,0.000185943,0.002298235,0.000240282,0.000471978,0.000363105,0.000173407,0.0003693,0.000318229,0.000388665,5.30E-05,0.001405594,0.000525342,0.000117799,0.000154773,4.17E-05,0.000298474,0.000212039,0.000762648,0.00227848,0.009311277,0.009307521,0.002844259,0.00014414,0.000220185,0.000530024,0.001760748,0.004605494,0.011157825,0.020850499,0.01080433,0.000543292,5.91E-05,0.000155944,0.000267646,0.000314083,0.000116239,0,0.000334472,0.00033018
D13C23A,CML312,3,2,7,2,3,along,40,CML312_4_8,40,3.81E-05,0.0019399,0,0.005668444,0,0.000374805,0.000589574,0.000215025,0.012800478,3.49E-05,0.000400528,0.002261822,0.021535498,0.001151525,9.09E-05,0.000686407,0.00181529,0.06034552,0.002759697,0.088580896,0.000254816,0.000203216,0.001941697,0.00033789,0.001813288,0.00051872,0.001130629,0,0.0004434,0,0.00137492,0.002576762,0.000440473,0.000206708,0.000295532,0.000423787,0.003211672,0.001747774,0.001272644,0.005969315,0.005858773,0,0.003453087,0.001185566,0.002565569,5.93E-05,0.000234998,0.000122762,0.001324809,0.001740483,0,0,0.000394829,0.003424079,0.067140024,0.000767273,0.000907286,0.006793374,0.008141082,0.078213419,0.001392582,0.001283118,0.000343794,0.001910635,0,0.00050075,0.000549732,0.000836021,0.00020219,0.019210472,0.043127781,0.074099801,0.001353715,0.001812929,0.023154965,0.002122785,0.05884825,0.062877511,0.000366591,0.000265855,0.000798182,0.002323383,4.47E-05,0.000424146,0.000115779,6.10E-05,0.005195316,0.021710989,0.002067129,0.000978293,0.003181739,0.005761632,0.003053227,0.0009881,0.001609815,6.41E-05,0.004757205,0.0117062,0.002812632,0.018231716,0.053231508,3.59E-05,0.00019264,9.68E-05,0.000349904,0.014645034,0.000215487,0.000197466,0.053880692,0.000170716,0.004308568,0.00039524,0.002012089,0.000166147,0,0,0.000172205,0,0.000734465,0.000518104,0.000592347,0.002946279,0.000511327,0.000725325,0.000469996,0.000488428,8.17E-05,0.00026986,0.000741961,0.000112698,0.003410935,0.002602587,0.000367874,0.000128974,2.62E-05,0.000454901,0.000585261,0.001374509,0.002428123,0.006857553,0.012327196,0.017393538,0.000247423,0.000289473,0.000303695,0.000783138,0.001004684,0.003747284,0.007340898,0.009028549,0.001351353,0.000181139,0.00014258,0.000241621,0.000474155,0.000117319,0,5.59E-05,0.000546138
D13C24A,CML312,3,2,7,2,4,along,40,CML312_5_8,40,4.05E-05,0.000805868,0,0.005559013,0,0.000356635,0.000478308,8.62E-05,0.010109979,0.000158648,0.000332075,0.000344059,0.016574177,0.001121981,1.45E-05,0.000602346,0.001422939,0.048079516,0.002611239,0.092709249,0.000196267,0.000181273,0.002226282,0.000133819,0.00129557,0.000290209,0.000690429,0,0.000497602,0,0.000494592,0.001816549,0.000187078,0.000120491,0.0002908,0.000422147,0.002366764,0.001214848,0.000927917,0.00505722,0.004959946,0,0.004062877,0.000774321,0.001587929,0,0.000112107,8.56E-05,0.000699136,0.000742237,0,0,0.000367867,0.003104004,0.06692716,0.001482916,0.000924747,0.001003748,0.008021386,0.08321274,0.001357373,0.001203778,0.00039103,0.002589366,0,0.000578645,0.000454769,0.00049916,0.000155746,0.017042274,0.092412913,0.086044377,0.000987787,0.00165774,0.015747725,0.001499254,0.086160245,0.061836727,0.000280536,0.000343199,0.0006541,0.002632843,0.000121995,0.000605839,0.000127638,4.08E-05,0.001496083,0.013337322,0.001164868,0.000259899,0.001603675,0.003601498,0.001768288,0.000290747,0.000959303,0.000120007,0.003476385,0.009882541,0.00252681,0.015455689,0.050429029,0.000112268,1.51E-05,9.19E-05,0,0.012409458,6.03E-05,0.000186003,0.04937745,2.76E-05,0.003280655,0.00035943,0.001951658,0.000171277,0,0,8.61E-05,0,0.00027054,0.000162947,0.000194601,0.002429858,0.000360934,0.000465678,0.000303699,0.000144728,0.000111462,5.11E-05,0.000669416,0,0.002002606,0.002134275,0.000112107,6.90E-05,0,0.001131655,0.000223139,0.000881914,0.001869647,0.004829674,0.014905903,0.016874328,0.00010066,0.00025877,0.000206156,0.000561448,0.00083505,0.00258856,0.006419269,0.007639438,0.001578416,0.000122587,0.000123823,0.000217227,0.00051883,9.88E-05,0,3.77E-05,0.000681025
D13C26A,CML312,3,2,7,2,6,along,40,CML312_7_8,40,0.000465192,0.001007725,0,0.007048405,0,0.000464328,0.000526584,4.04E-05,0.009699771,0.000224094,0.000336597,0.001065513,0.015293272,0.002015305,4.60E-05,0.000566407,0.001085017,0.037644989,0.005478068,0.082868617,7.96E-05,0.000296486,0.002991085,4.29E-05,0.001761044,0.000231539,0.000501172,0,0.000372,0,0.001223652,0.002003776,0.000387468,0,0.000236727,0.000545799,0.003015152,0.00160622,0.001249112,0.007113591,0.006225527,0,0.004057031,0.000727331,0.002983736,5.01E-05,0.000139452,0.000502277,0.008198368,0.007318518,0,0,0.000258248,0.003310821,0.061470632,0.002180794,0.001401582,0.001612946,0.010500167,0.054569317,0.001635763,0.00147897,0.000448956,0.002791202,0,0.001953962,0.000557952,0.000774648,0.000127731,0.020627325,0.00875411,0.071610952,0.001782565,0.000923564,0.01695781,0.002590695,0.090315491,0.071684785,0.000106402,0.000456209,0.000726707,0.003202305,4.10E-05,0.000950897,0.000420518,4.29E-05,0.001117202,0.0100943,0.001906309,0.00016323,0.00074645,0.002809312,0.001211595,0.000333282,0.000240522,0.000282795,0.005012299,0.010399145,0.003487886,0.023730049,0.063761574,0.000255318,2.67E-05,0,0,0.030890572,0.000383865,0.000294949,0.057537488,0.000306477,0.004019802,0.000671897,0.004934047,0.000276262,0,0,0,0,0.000126818,0.000133111,0.000104577,0.002579743,8.87E-05,0.000194743,8.98E-05,9.00E-05,0,0.00012677,7.92E-05,0.000403465,0.001619719,0.001831803,2.45E-05,2.99E-05,2.90E-05,4.74E-05,0.000125425,0.000710615,0.001351287,0.006136562,0.01748204,0.025628239,2.14E-05,0.000117883,4.75E-05,0.000473167,0.001205494,0.005780751,0.02155108,0.021209344,0.007992432,0,2.76E-05,0.000212805,0.000299176,5.77E-05,0.000164816,0.000129316,0.000778971
D13C28A,CML312,3,2,7,2,8,along,40,CML312_9_8,40,0.000886872,0.000790228,0,0.005056059,0,0.000275539,0.000182188,0.000103962,0.009516845,0.00024098,0.000563438,0.001180666,0.017446485,0.0020294,0.000246062,0.000693177,0.001778704,0.033384317,0.007315868,0.070137673,4.22E-05,0.000427559,0.00350443,0.000132911,0.001317602,0.000183083,0.000382876,0,0.000208819,0,0.0023643,0.001544473,0.000624465,0.000217805,0.000230734,0.001024783,0.00430962,0.001269788,0.000970098,0.004002327,0.005278661,0,0.004051726,0.000971765,0.003123099,0,0.000258097,0.001085852,0.015086373,0.003986267,0,0,0.000539043,0.00600286,0.048947486,0.002824548,0.001282189,0.00283825,0.021249995,0.068259601,0.000945175,0.001459742,0.000875691,0.00369536,5.80E-05,0.001912672,0.000704887,0.001031004,0.000145759,0.035329027,0.07002314,0.065297304,0.001989759,0.00231486,0.026162003,0.002452609,0.075389297,0.031809594,0.000302739,0.001867582,0.00310151,0.004126862,8.44E-05,0.000574415,0.000207803,3.13E-05,0.001134682,0.010069752,0.00151833,4.68E-05,0.000415443,0.001967926,0.000333354,0.000439431,0.000177919,0.000162672,0.004833009,0.008646196,0.004762509,0.027305914,0.060065237,0.000395195,0.000313879,0.000198004,0,0.030299965,0.000363279,0.000422355,0.057848241,0.000278304,0.004353246,0.001302477,0.008254294,0.000359091,0,0,0.000101889,0,0.00038125,0.000325914,0.000460776,0.002343849,0.000635402,0.000903419,0.000231506,0.000263789,0.000220569,0.000224798,0.000486025,7.77E-05,0.001978212,0.000497816,0.000213698,0.00011494,1.88E-05,0.000693137,0.000281719,0.000899028,0.001967234,0.008302962,0.01308893,0.005100783,0.000146816,0.000256145,0.000412312,0.001085242,0.002316974,0.007164702,0.016587708,0.011392437,0.000671303,8.04E-05,0.000134334,0.000182432,0.000348845,0.000192149,0,0.000122218,0.000559738
