sample_id,genotype,block_number,replica_number,dev_stage,leaf_number,leaf_zone,dag,common_dev_stage,common_leaf_age,tissue_designation,developmental_stage_dap,dev_group,metabolite,intensity
D14C27A,CML312,4,2,6,7,Along,26,V6-,young,CML312_7_6,28,4-6,TG_49_2,2447
D14P24A,PT,4,2,5,4,Along,27,V6-,adult,PT_4_5,28,4-6,TG_49_2,9293
D14C14A,CML312,4,1,5,4,Along,26,V6-,adult,CML312_4_5,28,4-6,TG_49_2,3525
D14C15A,CML312,4,1,5,5,Along,26,V6-,young,CML312_5_5,28,4-6,TG_49_2,2108
D14P25A,PT,4,2,5,5,Along,27,V6-,young,PT_5_5,28,4-6,TG_49_2,2541
D14P27A,PT,4,2,5,7,Along,27,V6-,young,PT_7_5,28,4-6,TG_49_2,4873
D14C17A,CML312,4,1,5,7,Along,26,V6-,young,CML312_7_5,28,4-6,TG_49_2,3134
D14B14A,B73,4,1,4,4,Along,27,V6-,young,B73_4_4,28,4-6,TG_49_2,2705
D14B24A,B73,4,2,4,4,Along,28,V6-,young,B73_4_4,28,4-6,TG_49_2,4674
D14P14A,PT,4,1,4,4,Along,28,V6-,young,PT_4_4,28,4-6,TG_49_2,2411
D14B15A,B73,4,1,4,5,Along,27,V6-,young,B73_5_4,28,4-6,TG_49_2,4681
D14B25A,B73,4,2,4,5,Along,28,V6-,young,B73_5_4,28,4-6,TG_49_2,3449
D14P15A,PT,4,1,4,5,Along,28,V6-,young,PT_5_4,28,4-6,TG_49_2,2753
D11C15B,CML312,1,1,14,5,Base,57,V10+,adult,CML312_5_14,58,>9,TG_49_3,10564
D11C15C,CML312,1,1,14,5,Center,57,V10+,adult,CML312_5_14,58,>9,TG_49_3,5709
D11C15T,CML312,1,1,14,5,Tip,57,V10+,adult,CML312_5_14,58,>9,TG_49_3,8953
D11C17B,CML312,1,1,14,7,Base,57,V10+,adult,CML312_7_14,58,>9,TG_49_3,2025
D11P17B,PT,1,1,14,7,Base,57,V10+,adult,PT_7_14,58,>9,TG_49_3,3674
D11P27B,PT,1,2,14,7,Base,57,V10+,adult,PT_7_14,58,>9,TG_49_3,1735
D11P17C,PT,1,1,14,7,Center,57,V10+,adult,PT_7_14,58,>9,TG_49_3,1687
D11P27C,PT,1,2,14,7,Center,57,V10+,adult,PT_7_14,58,>9,TG_49_3,1696
D11C17C,CML312,1,1,14,7,Center,57,V10+,adult,CML312_7_14,58,>9,TG_49_3,2368
D11C17T,CML312,1,1,14,7,Tip,57,V10+,adult,CML312_7_14,58,>9,TG_49_3,1388
D11P17T,PT,1,1,14,7,Tip,57,V10+,adult,PT_7_14,58,>9,TG_49_3,3016
D11P27T,PT,1,2,14,7,Tip,57,V10+,adult,PT_7_14,58,>9,TG_49_3,1329
D11C19B,CML312,1,1,14,9,Base,57,V10+,adult,CML312_9_14,58,>9,TG_49_3,3226
D11P19B,PT,1,1,14,9,Base,57,V10+,adult,PT_9_14,58,>9,TG_49_3,1368
D11P29B,PT,1,2,14,9,Base,57,V10+,adult,PT_9_14,58,>9,TG_49_3,1587
D11P19C,PT,1,1,14,9,Center,57,V10+,adult,PT_9_14,58,>9,TG_49_3,915
D11P29C,PT,1,2,14,9,Center,57,V10+,adult,PT_9_14,58,>9,TG_49_3,1354
D11C19C,CML312,1,1,14,9,Center,57,V10+,adult,CML312_9_14,58,>9,TG_49_3,1691
D11C19T,CML312,1,1,14,9,Tip,57,V10+,adult,CML312_9_14,58,>9,TG_49_3,2574
D11P19T,PT,1,1,14,9,Tip,57,V10+,adult,PT_9_14,58,>9,TG_49_3,1045
D11P29T,PT,1,2,14,9,Tip,57,V10+,adult,PT_9_14,58,>9,TG_49_3,935
D11C111B,CML312,1,1,14,11,Base,57,V10+,adult,CML312_11_14,58,>9,TG_49_3,1485
D11P111B,PT,1,1,14,11,Base,57,V10+,adult,PT_11_14,58,>9,TG_49_3,549
D11P211B,PT,1,2,14,11,Base,57,V10+,adult,PT_11_14,58,>9,TG_49_3,834
D11P111C,PT,1,1,14,11,Center,57,V10+,adult,PT_11_14,58,>9,TG_49_3,1872
D11P211C,PT,1,2,14,11,Center,57,V10+,adult,PT_11_14,58,>9,TG_49_3,471
D11C111C,CML312,1,1,14,11,Center,57,V10+,adult,CML312_11_14,58,>9,TG_49_3,1202
D11P111T,PT,1,1,14,11,Tip,57,V10+,adult,PT_11_14,58,>9,TG_49_3,3365
D11P211T,PT,1,2,14,11,Tip,57,V10+,adult,PT_11_14,58,>9,TG_49_3,989
D11C111T,CML312,1,1,14,11,Tip,57,V10+,adult,CML312_11_14,58,>9,TG_49_3,402
D11C113B,CML312,1,1,14,13,Base,57,V10+,adult,CML312_13_14,58,>9,TG_49_3,1646
D11P113B,PT,1,1,14,13,Base,57,V10+,adult,PT_13_14,58,>9,TG_49_3,900
D11P213B,PT,1,2,14,13,Base,57,V10+,adult,PT_13_14,58,>9,TG_49_3,715
D11C113C,CML312,1,1,14,13,Center,57,V10+,adult,CML312_13_14,58,>9,TG_49_3,827
D11P113C,PT,1,1,14,13,Center,57,V10+,adult,PT_13_14,58,>9,TG_49_3,1443
D11P213C,PT,1,2,14,13,Center,57,V10+,adult,PT_13_14,58,>9,TG_49_3,1194
D11P113T,PT,1,1,14,13,Tip,57,V10+,adult,PT_13_14,58,>9,TG_49_3,1834
D11P213T,PT,1,2,14,13,Tip,57,V10+,adult,PT_13_14,58,>9,TG_49_3,1833
D11C113T,CML312,1,1,14,13,Tip,57,V10+,adult,CML312_13_14,58,>9,TG_49_3,1575
D12P24A,PT,2,2,12,4,Along,49,V10+,adult,PT_4_12,50,>9,TG_49_3,2256
D11B15B,B73,1,1,12,5,Base,57,V10+,adult,B73_5_12,58,>9,TG_49_3,134
D11B15C,B73,1,1,12,5,Center,57,V10+,adult,B73_5_12,58,>9,TG_49_3,1610
D11B15T,B73,1,1,12,5,Tip,57,V10+,adult,B73_5_12,58,>9,TG_49_3,1804
D12P25A,PT,2,2,12,5,Along,49,V10+,adult,PT_5_12,50,>9,TG_49_3,3026
D11B17B,B73,1,1,12,7,Base,57,V10+,adult,B73_7_12,58,>9,TG_49_3,1525
D11B17C,B73,1,1,12,7,Center,57,V10+,adult,B73_7_12,58,>9,TG_49_3,628
D11B17T,B73,1,1,12,7,Tip,57,V10+,adult,B73_7_12,58,>9,TG_49_3,2236
D12P27A,PT,2,2,12,7,Along,49,V10+,adult,PT_7_12,50,>9,TG_49_3,1483
D11B19B,B73,1,1,12,9,Base,57,V10+,adult,B73_9_12,58,>9,TG_49_3,648
D11B19C,B73,1,1,12,9,Center,57,V10+,adult,B73_9_12,58,>9,TG_49_3,627
D11B19T,B73,1,1,12,9,Tip,57,V10+,adult,B73_9_12,58,>9,TG_49_3,1413
D12P29A,PT,2,2,12,9,Along,49,V10+,adult,PT_9_12,50,>9,TG_49_3,1754
D11B111B,B73,1,1,12,11,Base,57,V10+,adult,B73_11_12,58,>9,TG_49_3,1769
D11B111C,B73,1,1,12,11,Center,57,V10+,adult,B73_11_12,58,>9,TG_49_3,1115
D11B111T,B73,1,1,12,11,Tip,57,V10+,adult,B73_11_12,58,>9,TG_49_3,219
D12P211A,PT,2,2,12,11,Along,49,V10+,adult,PT_11_12,50,>9,TG_49_3,1824
D11B113B,B73,1,1,12,13,Base,57,V10+,young,B73_13_12,58,>9,TG_49_3,849
D11B113C,B73,1,1,12,13,Center,57,V10+,young,B73_13_12,58,>9,TG_49_3,1372
D11B113T,B73,1,1,12,13,Tip,57,V10+,young,B73_13_12,58,>9,TG_49_3,1422
D12C24A,CML312,2,2,11,4,Along,49,V10+,adult,CML312_4_11,50,>9,TG_49_3,1305
D11B25C,B73,1,2,11,5,Center,57,V10+,adult,B73_5_11,58,>9,TG_49_3,2477
D12C25A,CML312,2,2,11,5,Along,49,V10+,adult,CML312_5_11,50,>9,TG_49_3,6968
D11B27B,B73,1,2,11,7,Base,57,V10+,adult,B73_7_11,58,>9,TG_49_3,1526
D11C27B,CML312,1,2,11,7,Base,57,V10+,adult,CML312_7_11,58,>9,TG_49_3,1491
D11B27C,B73,1,2,11,7,Center,57,V10+,adult,B73_7_11,58,>9,TG_49_3,1800
D11C27C,CML312,1,2,11,7,Center,57,V10+,adult,CML312_7_11,58,>9,TG_49_3,1217
D11B27T,B73,1,2,11,7,Tip,57,V10+,adult,B73_7_11,58,>9,TG_49_3,2601
D11C27T,CML312,1,2,11,7,Tip,57,V10+,adult,CML312_7_11,58,>9,TG_49_3,1888
D12C27A,CML312,2,2,11,7,Along,49,V10+,adult,CML312_7_11,50,>9,TG_49_3,1588
D11B29B,B73,1,2,11,9,Base,57,V10+,adult,B73_9_11,58,>9,TG_49_3,1040
D11C29B,CML312,1,2,11,9,Base,57,V10+,adult,CML312_9_11,58,>9,TG_49_3,1824
D11B29C,B73,1,2,11,9,Center,57,V10+,adult,B73_9_11,58,>9,TG_49_3,911
D11C29C,CML312,1,2,11,9,Center,57,V10+,adult,CML312_9_11,58,>9,TG_49_3,1386
D11B29T,B73,1,2,11,9,Tip,57,V10+,adult,B73_9_11,58,>9,TG_49_3,1012
D11C29T,CML312,1,2,11,9,Tip,57,V10+,adult,CML312_9_11,58,>9,TG_49_3,754
D12C29A,CML312,2,2,11,9,Along,49,V10+,adult,CML312_9_11,50,>9,TG_49_3,5586
D11B211B,B73,1,2,11,11,Base,57,V10+,young,B73_11_11,58,>9,TG_49_3,1353
D11C211B,CML312,1,2,11,11,Base,57,V10+,young,CML312_11_11,58,>9,TG_49_3,1172
D11B211C,B73,1,2,11,11,Center,57,V10+,young,B73_11_11,58,>9,TG_49_3,1450
D11C211C,CML312,1,2,11,11,Center,57,V10+,young,CML312_11_11,58,>9,TG_49_3,45
D11B211T,B73,1,2,11,11,Tip,57,V10+,young,B73_11_11,58,>9,TG_49_3,887
D11C211T,CML312,1,2,11,11,Tip,57,V10+,young,CML312_11_11,58,>9,TG_49_3,1735
D12C211A,CML312,2,2,11,11,Along,49,V10+,young,CML312_11_11,50,>9,TG_49_3,1804
D11B213B,B73,1,2,11,13,Base,57,V10+,young,B73_13_11,58,>9,TG_49_3,2711
D11C213B,CML312,1,2,11,13,Base,57,V10+,young,CML312_13_11,58,>9,TG_49_3,2172
D11B213C,B73,1,2,11,13,Center,57,V10+,young,B73_13_11,58,>9,TG_49_3,1024
D11C213C,CML312,1,2,11,13,Center,57,V10+,young,CML312_13_11,58,>9,TG_49_3,1165
D11B213T,B73,1,2,11,13,Tip,57,V10+,young,B73_13_11,58,>9,TG_49_3,1282
D11C213T,CML312,1,2,11,13,Tip,57,V10+,young,CML312_13_11,58,>9,TG_49_3,1184
D12C213A,CML312,2,2,11,13,Along,49,V10+,young,CML312_13_11,50,>9,TG_49_3,1674
D12B14A,B73,2,1,10,4,Along,49,V10+,adult,B73_4_10,50,>9,TG_49_3,1836
D12C14A,CML312,2,1,10,4,Along,49,V10+,adult,CML312_4_10,50,>9,TG_49_3,3012
D12C15A,CML312,2,1,10,5,Along,49,V10+,adult,CML312_5_10,50,>9,TG_49_3,300
D12C17A,CML312,2,1,10,7,Along,49,V10+,adult,CML312_7_10,50,>9,TG_49_3,1287
D12C19A,CML312,2,1,10,9,Along,49,V10+,adult,CML312_9_10,50,>9,TG_49_3,1916
D12C111A,CML312,2,1,10,11,Along,49,V10+,young,CML312_11_10,50,>9,TG_49_3,1097
D12C113A,CML312,2,1,10,13,Along,49,V10+,young,CML312_13_10,50,>9,TG_49_3,1813
D12B24A,B73,2,2,9,4,Along,49,V7-V9,adult,B73_4_9,50,7-9,TG_49_3,3080
D12B15A,B73,2,1,9,5,Along,49,V7-V9,adult,B73_5_9,50,7-9,TG_49_3,3294
D12B25A,B73,2,2,9,5,Along,49,V7-V9,adult,B73_5_9,50,7-9,TG_49_3,2209
D12B27A,B73,2,2,9,7,Along,49,V7-V9,adult,B73_7_9,50,7-9,TG_49_3,2166
D12B17A,B73,2,1,9,7,Along,49,V7-V9,adult,B73_7_9,50,7-9,TG_49_3,488
D12B19A,B73,2,1,9,9,Along,49,V7-V9,young,B73_9_9,50,7-9,TG_49_3,988
D12B29A,B73,2,2,9,9,Along,49,V7-V9,young,B73_9_9,50,7-9,TG_49_3,1065
D12B111A,B73,2,1,9,11,Along,49,V7-V9,young,B73_11_9,50,7-9,TG_49_3,1542
D12B211A,B73,2,2,9,11,Along,49,V7-V9,young,B73_11_9,50,7-9,TG_49_3,1088
D12B113A,B73,2,1,9,13,Along,49,V7-V9,young,B73_13_9,50,7-9,TG_49_3,1262
D12B213A,B73,2,2,9,13,Along,49,V7-V9,young,B73_13_9,50,7-9,TG_49_3,1746
D12P14A,PT,2,1,8,4,Along,49,V7-V9,adult,PT_4_8,50,7-9,TG_49_3,11304
D13C14A,CML312,3,1,8,4,Along,40,V7-V9,adult,CML312_4_8,40,7-9,TG_49_3,1278
D13C24A,CML312,3,2,8,4,Along,40,V7-V9,adult,CML312_4_8,40,7-9,TG_49_3,4405
D13P14A,PT,3,1,8,4,Along,40,V7-V9,adult,PT_4_8,40,7-9,TG_49_3,3465
D12P15A,PT,2,1,8,5,Along,49,V7-V9,adult,PT_5_8,50,7-9,TG_49_3,1324
D13C25A,CML312,3,2,8,5,Along,40,V7-V9,adult,CML312_5_8,40,7-9,TG_49_3,1262
D13P15A,PT,3,1,8,5,Along,40,V7-V9,adult,PT_5_8,40,7-9,TG_49_3,2476
D12P17A,PT,2,1,8,7,Along,49,V7-V9,adult,PT_7_8,50,7-9,TG_49_3,2164
D13C17A,CML312,3,1,8,7,Along,40,V7-V9,adult,CML312_7_8,40,7-9,TG_49_3,1556
D13C27A,CML312,3,2,8,7,Along,40,V7-V9,adult,CML312_7_8,40,7-9,TG_49_3,1291
D13P17A,PT,3,1,8,7,Along,40,V7-V9,adult,PT_7_8,40,7-9,TG_49_3,2829
D12P19A,PT,2,1,8,9,Along,49,V7-V9,young,PT_9_8,50,7-9,TG_49_3,1402
D13C19A,CML312,3,1,8,9,Along,40,V7-V9,young,CML312_9_8,40,7-9,TG_49_3,259
D13C29A,CML312,3,2,8,9,Along,40,V7-V9,young,CML312_9_8,40,7-9,TG_49_3,2480
D13P19A,PT,3,1,8,9,Along,40,V7-V9,young,PT_9_8,40,7-9,TG_49_3,1133
D12P111A,PT,2,1,8,11,Along,49,V7-V9,young,PT_11_8,50,7-9,TG_49_3,1330
D12P113A,PT,2,1,8,13,Along,49,V7-V9,young,PT_13_8,50,7-9,TG_49_3,1772
D13P24A,PT,3,2,7,4,Along,40,V7-V9,adult,PT_4_7,40,>9,TG_49_3,6162
D13P25A,PT,3,2,7,5,Along,40,V7-V9,adult,PT_5_7,40,>9,TG_49_3,3192
D13P27A,PT,3,2,7,7,Along,40,V7-V9,young,PT_7_7,40,>9,TG_49_3,11792
D13P29A,PT,3,2,7,9,Along,40,V7-V9,young,PT_9_7,40,>9,TG_49_3,3574
D13B14A,B73,3,1,6,4,Along,40,V6-,adult,B73_4_6,40,4-6,TG_49_3,4017
D13B24A,B73,3,2,6,4,Along,40,V6-,adult,B73_4_6,40,4-6,TG_49_3,3442
D14C24A,CML312,4,2,6,4,Along,26,V6-,adult,CML312_4_6,28,4-6,TG_49_3,822
D13B15A,B73,3,1,6,5,Along,40,V6-,adult,B73_5_6,40,4-6,TG_49_3,3606
D13B25A,B73,3,2,6,5,Along,40,V6-,adult,B73_5_6,40,4-6,TG_49_3,1338
D14C25A,CML312,4,2,6,5,Along,26,V6-,adult,CML312_5_6,28,4-6,TG_49_3,944
D13B17A,B73,3,1,6,7,Along,40,V6-,young,B73_7_6,40,4-6,TG_49_3,1320
D13B27A,B73,3,2,6,7,Along,40,V6-,young,B73_7_6,40,4-6,TG_49_3,2494
D14C27A,CML312,4,2,6,7,Along,26,V6-,young,CML312_7_6,28,4-6,TG_49_3,1213
D14P24A,PT,4,2,5,4,Along,27,V6-,adult,PT_4_5,28,4-6,TG_49_3,2564
D14C14A,CML312,4,1,5,4,Along,26,V6-,adult,CML312_4_5,28,4-6,TG_49_3,2091
D14C15A,CML312,4,1,5,5,Along,26,V6-,young,CML312_5_5,28,4-6,TG_49_3,1419
D14P25A,PT,4,2,5,5,Along,27,V6-,young,PT_5_5,28,4-6,TG_49_3,1106
D14P27A,PT,4,2,5,7,Along,27,V6-,young,PT_7_5,28,4-6,TG_49_3,2070
D14C17A,CML312,4,1,5,7,Along,26,V6-,young,CML312_7_5,28,4-6,TG_49_3,2119
D14B14A,B73,4,1,4,4,Along,27,V6-,young,B73_4_4,28,4-6,TG_49_3,851
D14B24A,B73,4,2,4,4,Along,28,V6-,young,B73_4_4,28,4-6,TG_49_3,1684
D14P14A,PT,4,1,4,4,Along,28,V6-,young,PT_4_4,28,4-6,TG_49_3,1583
D14B15A,B73,4,1,4,5,Along,27,V6-,young,B73_5_4,28,4-6,TG_49_3,2159
D14B25A,B73,4,2,4,5,Along,28,V6-,young,B73_5_4,28,4-6,TG_49_3,826
D14P15A,PT,4,1,4,5,Along,28,V6-,young,PT_5_4,28,4-6,TG_49_3,30
D11C15B,CML312,1,1,14,5,Base,57,V10+,adult,CML312_5_14,58,>9,TG_50_0,29711
D11C15C,CML312,1,1,14,5,Center,57,V10+,adult,CML312_5_14,58,>9,TG_50_0,15984
D11C15T,CML312,1,1,14,5,Tip,57,V10+,adult,CML312_5_14,58,>9,TG_50_0,23100
D11C17B,CML312,1,1,14,7,Base,57,V10+,adult,CML312_7_14,58,>9,TG_50_0,5134
D11P17B,PT,1,1,14,7,Base,57,V10+,adult,PT_7_14,58,>9,TG_50_0,13938
D11P27B,PT,1,2,14,7,Base,57,V10+,adult,PT_7_14,58,>9,TG_50_0,10082
D11P17C,PT,1,1,14,7,Center,57,V10+,adult,PT_7_14,58,>9,TG_50_0,8173
D11P27C,PT,1,2,14,7,Center,57,V10+,adult,PT_7_14,58,>9,TG_50_0,11202
D11C17C,CML312,1,1,14,7,Center,57,V10+,adult,CML312_7_14,58,>9,TG_50_0,10992
D11C17T,CML312,1,1,14,7,Tip,57,V10+,adult,CML312_7_14,58,>9,TG_50_0,2235
D11P17T,PT,1,1,14,7,Tip,57,V10+,adult,PT_7_14,58,>9,TG_50_0,15617
D11P27T,PT,1,2,14,7,Tip,57,V10+,adult,PT_7_14,58,>9,TG_50_0,7619
D11C19B,CML312,1,1,14,9,Base,57,V10+,adult,CML312_9_14,58,>9,TG_50_0,7967
D11P19B,PT,1,1,14,9,Base,57,V10+,adult,PT_9_14,58,>9,TG_50_0,8645
D11P29B,PT,1,2,14,9,Base,57,V10+,adult,PT_9_14,58,>9,TG_50_0,7370
D11P19C,PT,1,1,14,9,Center,57,V10+,adult,PT_9_14,58,>9,TG_50_0,12992
D11P29C,PT,1,2,14,9,Center,57,V10+,adult,PT_9_14,58,>9,TG_50_0,6685
D11C19C,CML312,1,1,14,9,Center,57,V10+,adult,CML312_9_14,58,>9,TG_50_0,6057
D11C19T,CML312,1,1,14,9,Tip,57,V10+,adult,CML312_9_14,58,>9,TG_50_0,3350
D11P19T,PT,1,1,14,9,Tip,57,V10+,adult,PT_9_14,58,>9,TG_50_0,11782
D11P29T,PT,1,2,14,9,Tip,57,V10+,adult,PT_9_14,58,>9,TG_50_0,10034
D11C111B,CML312,1,1,14,11,Base,57,V10+,adult,CML312_11_14,58,>9,TG_50_0,5892
D11P111B,PT,1,1,14,11,Base,57,V10+,adult,PT_11_14,58,>9,TG_50_0,5094
D11P211B,PT,1,2,14,11,Base,57,V10+,adult,PT_11_14,58,>9,TG_50_0,8716
D11P111C,PT,1,1,14,11,Center,57,V10+,adult,PT_11_14,58,>9,TG_50_0,7320
D11P211C,PT,1,2,14,11,Center,57,V10+,adult,PT_11_14,58,>9,TG_50_0,7356
D11C111C,CML312,1,1,14,11,Center,57,V10+,adult,CML312_11_14,58,>9,TG_50_0,7604
D11P111T,PT,1,1,14,11,Tip,57,V10+,adult,PT_11_14,58,>9,TG_50_0,11613
D11P211T,PT,1,2,14,11,Tip,57,V10+,adult,PT_11_14,58,>9,TG_50_0,6696
D11C111T,CML312,1,1,14,11,Tip,57,V10+,adult,CML312_11_14,58,>9,TG_50_0,6332
D11C113B,CML312,1,1,14,13,Base,57,V10+,adult,CML312_13_14,58,>9,TG_50_0,3872
D11P113B,PT,1,1,14,13,Base,57,V10+,adult,PT_13_14,58,>9,TG_50_0,8681
D11P213B,PT,1,2,14,13,Base,57,V10+,adult,PT_13_14,58,>9,TG_50_0,5832
D11C113C,CML312,1,1,14,13,Center,57,V10+,adult,CML312_13_14,58,>9,TG_50_0,9136
D11P113C,PT,1,1,14,13,Center,57,V10+,adult,PT_13_14,58,>9,TG_50_0,5456
D11P213C,PT,1,2,14,13,Center,57,V10+,adult,PT_13_14,58,>9,TG_50_0,5846
D11P113T,PT,1,1,14,13,Tip,57,V10+,adult,PT_13_14,58,>9,TG_50_0,2110
D11P213T,PT,1,2,14,13,Tip,57,V10+,adult,PT_13_14,58,>9,TG_50_0,9882
D11C113T,CML312,1,1,14,13,Tip,57,V10+,adult,CML312_13_14,58,>9,TG_50_0,6674
D12P24A,PT,2,2,12,4,Along,49,V10+,adult,PT_4_12,50,>9,TG_50_0,8899
D11B15B,B73,1,1,12,5,Base,57,V10+,adult,B73_5_12,58,>9,TG_50_0,8830
D11B15C,B73,1,1,12,5,Center,57,V10+,adult,B73_5_12,58,>9,TG_50_0,9385
D11B15T,B73,1,1,12,5,Tip,57,V10+,adult,B73_5_12,58,>9,TG_50_0,9516
D12P25A,PT,2,2,12,5,Along,49,V10+,adult,PT_5_12,50,>9,TG_50_0,7051
D11B17B,B73,1,1,12,7,Base,57,V10+,adult,B73_7_12,58,>9,TG_50_0,11042
D11B17C,B73,1,1,12,7,Center,57,V10+,adult,B73_7_12,58,>9,TG_50_0,4581
D11B17T,B73,1,1,12,7,Tip,57,V10+,adult,B73_7_12,58,>9,TG_50_0,9649
D12P27A,PT,2,2,12,7,Along,49,V10+,adult,PT_7_12,50,>9,TG_50_0,8043
D11B19B,B73,1,1,12,9,Base,57,V10+,adult,B73_9_12,58,>9,TG_50_0,5116
D11B19C,B73,1,1,12,9,Center,57,V10+,adult,B73_9_12,58,>9,TG_50_0,7478
D11B19T,B73,1,1,12,9,Tip,57,V10+,adult,B73_9_12,58,>9,TG_50_0,7473
D12P29A,PT,2,2,12,9,Along,49,V10+,adult,PT_9_12,50,>9,TG_50_0,14860
D11B111B,B73,1,1,12,11,Base,57,V10+,adult,B73_11_12,58,>9,TG_50_0,4829
D11B111C,B73,1,1,12,11,Center,57,V10+,adult,B73_11_12,58,>9,TG_50_0,4992
D11B111T,B73,1,1,12,11,Tip,57,V10+,adult,B73_11_12,58,>9,TG_50_0,6970
D12P211A,PT,2,2,12,11,Along,49,V10+,adult,PT_11_12,50,>9,TG_50_0,6124
D11B113B,B73,1,1,12,13,Base,57,V10+,young,B73_13_12,58,>9,TG_50_0,8593
D11B113C,B73,1,1,12,13,Center,57,V10+,young,B73_13_12,58,>9,TG_50_0,5030
D11B113T,B73,1,1,12,13,Tip,57,V10+,young,B73_13_12,58,>9,TG_50_0,4991
D12C24A,CML312,2,2,11,4,Along,49,V10+,adult,CML312_4_11,50,>9,TG_50_0,2919
D11B25C,B73,1,2,11,5,Center,57,V10+,adult,B73_5_11,58,>9,TG_50_0,11694
D12C25A,CML312,2,2,11,5,Along,49,V10+,adult,CML312_5_11,50,>9,TG_50_0,10331
D11B27B,B73,1,2,11,7,Base,57,V10+,adult,B73_7_11,58,>9,TG_50_0,7231
D11C27B,CML312,1,2,11,7,Base,57,V10+,adult,CML312_7_11,58,>9,TG_50_0,7996
D11B27C,B73,1,2,11,7,Center,57,V10+,adult,B73_7_11,58,>9,TG_50_0,7610
D11C27C,CML312,1,2,11,7,Center,57,V10+,adult,CML312_7_11,58,>9,TG_50_0,8337
D11B27T,B73,1,2,11,7,Tip,57,V10+,adult,B73_7_11,58,>9,TG_50_0,8811
D11C27T,CML312,1,2,11,7,Tip,57,V10+,adult,CML312_7_11,58,>9,TG_50_0,8349
D12C27A,CML312,2,2,11,7,Along,49,V10+,adult,CML312_7_11,50,>9,TG_50_0,10140
D11B29B,B73,1,2,11,9,Base,57,V10+,adult,B73_9_11,58,>9,TG_50_0,11105
D11C29B,CML312,1,2,11,9,Base,57,V10+,adult,CML312_9_11,58,>9,TG_50_0,5915
D11B29C,B73,1,2,11,9,Center,57,V10+,adult,B73_9_11,58,>9,TG_50_0,7695
D11C29C,CML312,1,2,11,9,Center,57,V10+,adult,CML312_9_11,58,>9,TG_50_0,8970
D11B29T,B73,1,2,11,9,Tip,57,V10+,adult,B73_9_11,58,>9,TG_50_0,8373
D11C29T,CML312,1,2,11,9,Tip,57,V10+,adult,CML312_9_11,58,>9,TG_50_0,8294
D12C29A,CML312,2,2,11,9,Along,49,V10+,adult,CML312_9_11,50,>9,TG_50_0,11832
D11B211B,B73,1,2,11,11,Base,57,V10+,young,B73_11_11,58,>9,TG_50_0,5848
D11C211B,CML312,1,2,11,11,Base,57,V10+,young,CML312_11_11,58,>9,TG_50_0,10517
D11B211C,B73,1,2,11,11,Center,57,V10+,young,B73_11_11,58,>9,TG_50_0,5755
D11C211C,CML312,1,2,11,11,Center,57,V10+,young,CML312_11_11,58,>9,TG_50_0,5688
D11B211T,B73,1,2,11,11,Tip,57,V10+,young,B73_11_11,58,>9,TG_50_0,6164
D11C211T,CML312,1,2,11,11,Tip,57,V10+,young,CML312_11_11,58,>9,TG_50_0,6159
D12C211A,CML312,2,2,11,11,Along,49,V10+,young,CML312_11_11,50,>9,TG_50_0,10997
D11B213B,B73,1,2,11,13,Base,57,V10+,young,B73_13_11,58,>9,TG_50_0,6550
D11C213B,CML312,1,2,11,13,Base,57,V10+,young,CML312_13_11,58,>9,TG_50_0,7671
D11B213C,B73,1,2,11,13,Center,57,V10+,young,B73_13_11,58,>9,TG_50_0,3705
D11C213C,CML312,1,2,11,13,Center,57,V10+,young,CML312_13_11,58,>9,TG_50_0,4400
D11B213T,B73,1,2,11,13,Tip,57,V10+,young,B73_13_11,58,>9,TG_50_0,5216
D11C213T,CML312,1,2,11,13,Tip,57,V10+,young,CML312_13_11,58,>9,TG_50_0,6310
D12C213A,CML312,2,2,11,13,Along,49,V10+,young,CML312_13_11,50,>9,TG_50_0,5789
D12B14A,B73,2,1,10,4,Along,49,V10+,adult,B73_4_10,50,>9,TG_50_0,6973
D12C14A,CML312,2,1,10,4,Along,49,V10+,adult,CML312_4_10,50,>9,TG_50_0,8285
D12C15A,CML312,2,1,10,5,Along,49,V10+,adult,CML312_5_10,50,>9,TG_50_0,4935
D12C17A,CML312,2,1,10,7,Along,49,V10+,adult,CML312_7_10,50,>9,TG_50_0,6737
D12C19A,CML312,2,1,10,9,Along,49,V10+,adult,CML312_9_10,50,>9,TG_50_0,4084
D12C111A,CML312,2,1,10,11,Along,49,V10+,young,CML312_11_10,50,>9,TG_50_0,7334
D12C113A,CML312,2,1,10,13,Along,49,V10+,young,CML312_13_10,50,>9,TG_50_0,6081
D12B24A,B73,2,2,9,4,Along,49,V7-V9,adult,B73_4_9,50,7-9,TG_50_0,16056
D12B15A,B73,2,1,9,5,Along,49,V7-V9,adult,B73_5_9,50,7-9,TG_50_0,7080
D12B25A,B73,2,2,9,5,Along,49,V7-V9,adult,B73_5_9,50,7-9,TG_50_0,6461
D12B27A,B73,2,2,9,7,Along,49,V7-V9,adult,B73_7_9,50,7-9,TG_50_0,7478
D12B17A,B73,2,1,9,7,Along,49,V7-V9,adult,B73_7_9,50,7-9,TG_50_0,7062
D12B19A,B73,2,1,9,9,Along,49,V7-V9,young,B73_9_9,50,7-9,TG_50_0,6835
D12B29A,B73,2,2,9,9,Along,49,V7-V9,young,B73_9_9,50,7-9,TG_50_0,5101
