id,block,planting_date,days_after_planting,genotype,replica,developmental_stage,leaf,zone,Acylcarnitine_12:1,Acylcarnitine 15:3,BMP_15:1_22:6,CE_20:3,CE_20:3,CE_20:3,CE_20:4,Cer_NS_d18:2_18:1,Cer_NS_d18:2_20:1,Ceramide_C17,Ceramide_C17,Ceramide_C17 ,Cholesterol,Cholesterol_d7,CSH_posESI _004,CSH_posESI_015,CSH_posESI_022,CSH_posESI_027,CSH_posESI_027,CSH_posESI_041,CSH_posESI _057,CSH_posESI _104,CSH_posESI _137,CSH_posESI _156,CSH_posESI _205,CSH_posESI _211,CSH_posESI _215,CSH_posESI _275,CSH_posESI _288,CSH_posESI _296,CUDA,DG_12:0_12:0_0:0,DG_12:0_12:0_0:0,DG_18:1_2:0_0:0,DG_18:1_2:0_0:0,DG_34:1,DG_34:1,DG_36:2,DG_36:3,DG_36:4,DG_16:0_18:2,DG_16:0_18:3,DG_16:1_18:3,DG_18:0_18:3,DG_18:2_18:2,DG_18:2_18:3,DG_18:3_18:3,DGDG_16:0_16:0,DGDG_16:0_16:1,DGDG_15:0_18:3,DGDG_16:0_18:0,DGDG_16:0_18:1,DGDG_16:0_18:2,DGDG_16:1_18:3,DGDG_16:1_18:3,DGDG_16:2_18:3,DGDG_17:0_18:2,DGDG_17:0_18:3,DGDG_17:2_18:3,DGDG_17:2_18:4,DGDG_18:0_18:1,DGDG_18:0_18:2,DGDG_18:0_18:3,DGDG_18:1_18:3,DGDG_18:3_18:3,DGDG_19:0_18:3,DGDG_19:1_18:3,DGDG_19:2_18:3,DGDG_20:0_18:2,DGDG_20:1_18:4,DGDG_18:3_20:3,DGDG_22:0_18:2,DGDG_24:0_18:2,DGDG_24:0_18:2,DGDG_24:0_18:3,DGDG_25:0_18:2,DGDG_25:0_18:3,DGDG_26:0_18:2,DGDG_26:0_18:2,GlcCer_d40:1,GlcCer_NS_d18:2_16:1,GlcCer_NS_d18:2_18:1,GlcCer_NS_d18:2_18:1,GlcCer_NS_d18:2_20:1,GlcCer_NS_d18:2_22:1,GlcCer_NS_d18:2_22:1,GlcCer_NS_d18:2_24:1,LPC_16:0,LPC_17:0,LPC_18:0,LPC_18:1,LPC_18:2,LPC_18:3,LPC_20:1,LPC_20:5,LPE_17:1,LysoPC_16:1,LysoPC_18:1,LysoPC_18:2,LysoPE_18:2,LysoPE_18:3,MG_17:0_0:0_0:0,MG_17:0_0:0_0:0,MG_17:0_0:0_0:0,MGDG_16:0_18:1,MGDG_16:0_18:2,MGDG_16:0_18:3,MGDG_16:1_18:3,MGDG_16:1_18:3,MGDG_16:3_18:3,MGDG_17:0_18:3,MGDG_18:0_18:3,MGDG_18:1_18:2,MGDG_18:2_18:2,MGDG_18:2_18:4,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:3,MGDG_18:3_18:4,MGDG_16:0_22:1,MGDG_20:2_18:3,MGDG_18:3_20:3,PC_16:0_9:0_CHO,PC_25:0,PC_30:0,PC_31:0,PC_32:0,PC_32:1 ,PC_32:2 ,PC_33:1 ,PC_33:2 ,PC_34:0 ,PC_34:1 ,PC_34:2 ,PC_34:2,PC_34:2,PC_34:4,PC_35:1 ,PC_35:2 ,PC_35:3 ,PC_36:1 ,PC_36:2 ,PC_36:2 ,PC_36:3 A ,PC_36:4_B ,PC_36:4_C,PC_36:4_C ,PC_36:5_B,PC_37:2 ,PC_37:3 ,PC_38:2 ,PC_38:3 ,PC_38:4_A ,PC_38:5_A,PC_40:6_B,PC_p36:4__PC_o36:5 ,PC_p38:2__PC_o38:3,PC_p38:4__PC_o38:5_B,PC_p42:3__PC_o42:4 ,PC_16:0_18:2,PC_16:0_18:3,PC_18:2_18:3,PC_18:2_18:3,PC_18:2_18:4,PC_18:3_18:3,PC_18:3_18:3,PC_18:2_20:2,PC_20:2_18:3,PC_16:1_26:2,PC_25:0_18:2,PC_24:1_19:2,PC_22:1_22:1,PE_17:0_17:0,PE_34:2,PE_p38:5__PE_o38:6,PE_16:0_18:1,PE_16:1_18:3,PE_18:0_18:2,PE_18:0_18:3,PE_18:2_18:3,PE_18:3_18:3,PE_22:3_16:4,PE_21:1_21:1,PE_26:0_16:3,PE_17:0_26:2,PE_22:1_22:1,PG_16:0_16:0,PG_16:0_16:1,PG_16:0_18:2,PG_16:0_18:3,PG_16:0_18:4,PG_16:1_18:3,PG_16:1_18:4,PG_18:3_18:3,PG_18:3_18:4,PlasmenylPC_P14:0_18:2,PlasmenylPC_P14:0_21:2,PlasmenylPC_P14:0_22:2,PS_24:0_18:2,SM_d34:1,SM_d35:1,SM_d36:1,SM_d40:1,SM_d17:3_20:4,SM_d17:3_22:7,SM_d16:3_23:6,SM_d16:1_24:3,SM_d16:2_24:2,SM_d16:1_24:4,Sphingosine_d17:1,SQDG_16:0_16:1,SQDG_15:0_18:3,SQDG_16:0_18:1,SQDG_16:0_18:3,SQDG_16:1_18:3,SQDG_17:0_18:3,SQDG_18:0_18:3,SQDG_18:2_18:3,SQDG_18:3_20:3,SQDG_16:0_16:0,SQDG_18:2_18:2,TG_14:0_14:0_14:0,TG_17:0_17:1_17:0,TG_17:0_17:1_17:0,TG_44:1,TG_46:0,TG_46:1,TG_46:1,TG_46:2,TG_46:2,TG_48:0,TG_48:0,TG_48:1,TG_48:1,TG_48:2,TG_48:2,TG_49:0,TG_49:1,TG_49:1,TG_49:2,TG_49:2,TG_49:3,TG_50:0,TG_50:2,TG_50:4,TG_50:4,TG_50:5,TG_51:2,TG_51:4,TG_52:0,TG_52:3,TG_52:3,TG_52:4,TG_52:4,TG_52:5,TG_52:5,TG_52:6,TG_53:1,TG_53:2,TG_54:3,TG_54:3,TG_54:4,TG_54:4,TG_54:5,TG_54:5,TG_54:5,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:6,TG_54:8,TG_54:8,TG_56:3,TG_56:5,TG_56:6,TG_56:7,TG_58:6,TG_12:0_16:0_18:3,TG_12:1_12:1_22:1,TG_14:2_15:3_17:2,TG_14:0_16:0_18:3,TG_12:0_18:2_18:3,TG_12:0_18:3_18:3,TG_16:0_16:0_18:1,TG_16:0_16:0_18:2,TG_16:0_16:0_18:2,TG_16:0_16:0_18:2,TG_12:1_16:0_22:2,TG_16:0_16:0_18:3,TG_16:0_16:0_18:3,TG_15:0_18:2_18:3,TG_16:0_18:0_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:1,TG_16:0_18:1_18:2,TG_16:0_18:1_18:2,TG_16:0_18:2_18:2,TG_16:0_18:2_18:2,TG_16:0_18:2_18:2,TG_16:0_16:0_20:5,TG_16:0_18:2_18:3,TG_16:0_18:2_18:3,TG_16:0_18:3_18:3,TG_16:0_18:3_18:3,TG_16:0_18:3_18:3,TG_16:5_16:5_21:4,TG_17:0_18:2_18:3,TG_18:0_18:0_18:1,TG_18:0_18:1_18:1,TG_18:1_18:1_18:2,TG_18:1_18:1_18:2,TG_18:1_18:2_18:2,TG_17:1_17:1_20:5,TG_18:2_18:2_18:3,TG_18:2_18:2_18:3,TG_18:2_18:2_18:3,TG_14:2_20:3_20:3,TG_18:2_18:3_18:3,TG_18:2_18:3_18:3,TG_18:3_18:3_18:3,TG_18:3_18:3_18:3,TG_16:0_18:1_21:1,TG_18:2_18:2_20:0,TG_18:2_18:3_20:0,TG_18:2_18:2_20:2,TG_18:2_18:3_20:2,TG_18:3_18:3_20:2,TG_19:5_19:5_20:4,TG_14:3_22:6_22:6,TG_21:1_22:7_22:7,TG_21:2_22:7_22:7
D11P26T,1,05/25/17,58,PT,2,13,6,tip,1708,2828,0,0,11152,10684,0,7067,7083,0,0,0,1091,0,9510,120694,5393,6476,390838,103289,1817,0,0,13518,0,0,1591,3807,4397,17943,105825,8687,0,0,0,0,0,5097,1780,2599,21833,47105,3329,11541,9981,77444,78698,50035,0,1344,3099,5277,258838,6202,8556,2446,11647,40365,3086,6785,12215,42075,1116942,97782,1681191,0,695,4442,4886,6582,27941,2182,9786,14535,7636,3643,5571,1688,13840,0,13933,22512,76272,73746,24024,23438,13172,31872,473,6627,7088,74160,95438,0,488,0,0,6688,76311,3893,946,0,0,0,3313,46951,503237,0,8137,0,50177,25582,17643,467579,37374,1853,19187,15661,166001,76596,16787,1407127,10989,25102,16739,6279,9942,960,857,0,5181,11976,3051,14919,10003,38849,3220,288620,1331488,79069,23843,19246,5171,48633,30876,73593,492418,252737,279067,0,0,13653,18370,0,9053,11599,12219,3281,13494,2332,0,9267,6163,17110,9961,1455899,1444724,104627,87507,1399040,17517,8774,17387,11362,1064,0,2144,1747,572339,12573,69759,25125,15907,94756,134681,64805,4421,13921,17175,4412,1535,131997,96940,312309,409118,601570,0,1215,12411,2322,38502,7873,180737,0,0,0,2865,12296,0,14131,15424,3144,13165,1974,0,3736,2904,3310,509578,1592,4888,99735,141870,748,116796,15869,2110,415,0,0,7481,785,3077,767,4069,1114,5925,1820,11214,619,4763,3573,947,5931,0,3067,0,9336,1597,878,1014,1638,2113,0,15833,1804,3753,3514,15718,7474,56926,6059,625,1141,0,4024,980,928,0,3677,1141,5361,4111,0,28426,3018,0,26020,241562,890,591,3090,0,20307,0,100349,45970,3179,0,2049,2598,867,6412,10120,1775,9554,2372,0,2023,0,2857,7239,5633,8661,4372,0,23018,10188,62119,2883,9476,140023,41407,21870,1947,1689,2996,0,7632,15369,2582,9456,165031,20201,4046,34423,33153,35420,68865,0,1289,2983,2947,1888,0,419,3312,0,0
D11P26C,1,05/25/17,58,PT,2,13,6,center,1204,1386,0,0,16552,12232,0,4267,5443,0,0,0,1033,0,8634,102257,7058,2506,382587,89813,706,0,0,10681,0,683,3592,3205,8395,23788,84023,6419,0,0,0,0,0,6126,1464,2039,19271,38419,2594,14645,10859,80942,53990,36930,0,1669,2142,3361,215008,5321,7000,2238,11653,43034,0,5903,6944,95990,1000402,86827,1392694,0,354,3969,3620,5955,22833,1565,8349,16446,5458,0,4169,1799,17195,0,11456,12654,49996,58268,22806,18532,10090,28443,799,8216,5406,66275,71803,0,0,0,0,3702,52533,743,3002,0,0,0,2319,47467,430077,0,11062,0,63158,29011,21622,489624,37127,0,19579,13234,86846,44300,17914,1354827,10168,25371,15527,4810,9931,633,404,0,0,9888,3597,15078,11334,54854,4358,316549,1191064,78092,5409,20452,6380,74408,53429,100942,921640,525863,399721,0,0,13899,16449,0,0,14965,14725,3053,12705,2282,0,9706,8161,10007,11729,1182416,1391971,46142,68316,1282338,9598,9887,21166,13643,4577,0,2460,1615,775743,11212,85383,30759,19848,162638,218825,96097,3214,28880,23750,8211,3075,117040,92061,312800,401763,581624,0,903,13731,1067,31522,6531,148957,0,0,0,2268,17450,0,8982,12581,5708,15214,7959,459,3436,2622,0,320179,0,3719,84721,121881,2398,74484,14448,1374,507,0,0,4294,621,1506,601,2587,1906,12584,1175,4837,551,3529,3140,669,1861,572,4191,510,12090,1301,1093,1241,1837,1821,0,18348,1600,4545,4440,22437,11553,71159,5621,511,604,0,5072,2185,1221,0,6812,3848,7525,5810,4220,51934,5256,0,38125,436038,0,0,4276,0,17710,0,126355,43927,2044,0,4602,1645,1482,3892,9254,2060,9654,1766,0,3479,0,2487,8748,7125,11801,4838,6380,34897,12140,95881,0,9053,141339,44262,29547,2851,1754,2588,0,12761,24202,2975,14109,261973,33675,3411,52020,99667,41572,5912,0,1990,4440,3879,2564,0,500,2707,0,0
D11C14C,1,05/25/17,58,CML312,1,13,4,center,5069,0,1562,926,31818,26286,0,7456,9833,0,0,0,2772,0,13021,85272,5284,139750,263659,75362,6688,0,1052,7205,0,0,22284,2521,5366,5055,103525,7479,0,0,0,0,0,0,1591,878,11556,37057,6145,2433,2457,39655,40634,99940,280,1966,5159,19240,255104,6391,9892,1248,10890,52833,817,585,6134,18044,682265,43515,1461327,0,417,2273,0,3084,28810,2405,12490,6990,4948,0,5506,4507,5602,0,18387,22139,86158,99520,35087,32087,15501,33522,773,2413,6976,79343,172237,0,944,0,0,8153,103042,4989,7020,0,0,386,6347,41506,745348,0,11862,0,48305,0,18017,105684,24106,304,12090,11062,109160,34489,4773,1265456,3141,16786,16354,5021,16549,7672,646,0,2351,29526,5826,10776,1177,24285,4043,298879,889709,93644,51539,21764,5344,59076,61555,25939,114726,53755,145421,0,0,16707,9250,0,0,4673,7360,3931,8109,1261,0,13040,11605,0,12481,1236512,1400518,57442,131736,1362457,81056,7720,17697,8448,4539,0,2335,1287,463623,6071,48927,28306,8553,54907,117906,83193,21244,11290,22863,3088,0,60060,115728,55369,246935,724777,0,2009,1271,0,48100,11142,240345,17445,0,0,0,7620,0,6786,12171,20045,17402,12752,0,3802,0,3794,941088,5858,8835,75198,69699,3589,267573,8235,9909,0,0,4487,38183,11932,48192,5544,37619,5882,51697,12725,97752,9912,65159,21380,6169,51672,4891,8038,4233,17195,8266,2222,0,4291,15989,0,15726,3892,10290,8010,41228,23052,152671,14804,0,5667,0,10041,0,0,0,4052,3552,6663,4992,2426,49533,39482,0,59861,695845,3122,0,6007,0,24323,0,69496,51969,21534,0,1471,16190,8462,52662,75242,4808,55346,16086,0,19963,0,15842,33815,19431,29226,8142,13191,63247,25165,195086,6286,22645,441478,150227,3400,4142,11253,11289,3713,7484,13944,4746,16419,305771,40977,10380,80307,87958,102518,6899,0,2489,3305,4707,3139,0,649,0,0,0
D11C112C,1,05/25/17,58,CML312,1,13,12,center,58447,26466,3068,0,18546,15476,0,4661,8001,0,0,0,3268,0,5240,72934,10377,13764,246699,19830,823,0,0,9700,0,1927,1967,3716,11280,7023,65965,2761,0,790,0,0,1156,1982,2432,4520,20393,53812,6975,3971,13688,67554,24420,148946,4272,4145,12358,6980,246831,12364,15330,3142,8785,68991,4606,7211,4164,14701,723385,66875,1074982,4000,4144,3350,1909,6197,46221,1914,9883,9474,3882,414,2343,3976,4460,0,19028,20818,64802,94268,32292,24054,15934,62988,1156,6335,49844,854927,884525,0,4110,0,2294,34490,603834,766,2946,0,0,0,3994,61370,706003,5826,21112,12668,43623,15458,7893,150383,4724,2168,11314,8738,89721,42347,14095,930234,8249,13690,23822,7284,33920,13072,4181,0,1605,52258,10021,11447,1654,25448,3534,444030,645190,56601,6839,35240,1417,67967,54742,36626,308731,314409,273170,11510,18186,18829,7346,0,6301,7727,10705,3156,9744,3127,21443,4054,6418,0,3721,1041046,1073097,21241,51702,936959,9193,21018,40670,11478,3594,0,11121,0,51745,8709,7533,24426,1668,4257,13637,4564,1902,2503,791,0,1065,118118,118175,102127,576912,754942,643,12230,5771,0,51803,9763,251250,0,0,282,0,5685,2535,15803,8706,2253,5398,1748,0,4686,4565,4784,932365,4369,6180,100986,127863,4569,468241,16582,872,318,0,0,4644,948,3300,0,4618,1171,5707,1259,7038,0,2596,2696,613,4305,578,3811,0,10276,966,824,1775,2164,2005,0,11302,2462,9847,10013,66618,22446,186895,9603,477,657,0,4335,1699,1144,0,4867,2235,11377,745,3354,88303,12399,6048,50778,522256,1949,0,4363,1864,31834,0,82358,9551,2352,0,3297,1433,3063,5553,21742,1978,26336,2385,0,3368,1224,3917,9357,6341,17503,11550,13550,87264,28009,232853,9317,16508,273435,140506,10570,3484,1218,3184,0,10586,16570,5409,19777,344220,56877,10898,66499,116366,48283,171502,0,2071,4456,4241,4502,3448,8566,13272,0,7127
D11P16C,1,05/25/17,58,PT,1,13,6,center,0,670,0,0,53927,49575,0,13293,14316,0,0,0,8383,0,26339,132109,8928,233176,368007,276157,1350,0,1651,19202,0,0,4565,2919,14345,1867,159449,7429,0,0,0,0,1223,0,0,2581,14019,107477,8273,4672,6981,97992,284042,118653,1850,2361,4765,4215,204272,12353,19458,1965,7770,64720,5135,12398,4795,8826,859142,98805,2287717,0,0,1392,0,5570,39159,0,12343,19957,9086,0,6775,3615,0,0,24753,39940,138754,134976,50973,52640,26973,28995,621,1544,4112,15006,42514,0,0,0,508,0,709,1422,0,0,0,0,2623,32286,1283492,6598,19126,0,54570,0,36669,272582,9457,2350,21042,20090,49422,23776,10430,1937157,5260,6820,31963,14714,24863,1007,229,0,1951,23516,0,2659,0,0,5497,91470,698546,24758,15730,13789,3294,12618,19013,8110,16130,5400,52052,0,0,0,11763,0,0,3992,5211,7521,17082,0,0,37324,17572,0,5526,2185418,489332,24827,55485,623066,99268,3792,12607,19808,10418,0,3045,0,165223,0,19713,58716,0,12311,33316,30947,6340,11223,24396,0,0,102876,167027,109500,330096,690897,0,0,8204,2211,66259,14923,354211,0,0,0,5124,15492,0,7574,21477,32791,29359,28737,0,4396,0,0,890976,4359,7070,54501,154199,0,132182,11680,2667,679,0,0,7474,2354,3717,0,3606,1646,12935,1247,10173,1451,2577,4590,1186,5295,820,7645,0,12048,1920,0,0,2285,1902,0,25767,1615,6701,5468,26395,0,74659,0,0,1007,0,9432,1131,1208,0,0,790,0,0,0,28460,19196,0,41884,406932,0,0,2484,0,27074,1180,134513,116525,3018,0,13839,931,1765,5287,9804,16080,11670,0,0,4264,0,2805,10792,3603,10328,5468,9930,31782,19073,88604,6996,22650,421681,223118,32421,1943,1801,3715,768,7517,10359,5848,9249,167763,66015,9025,54926,108284,113837,9116,0,767,1408,3090,2162,0,4028,0,0,18805
D11B28T,1,05/25/17,58,B73,2,10,8,tip,10278,416,2411,0,20657,16050,0,5797,8290,0,0,0,657,0,5698,93110,11604,10360,322964,35425,956,0,0,15007,0,3357,3492,4374,2900,7468,89400,3913,245,0,0,0,0,0,1734,3497,25176,28231,3573,2032,14353,74900,63004,198559,3099,2839,9864,2302,333018,8550,18688,3201,9258,50020,4307,7326,2564,22754,511185,98227,1342460,0,721,4682,2297,10460,44548,937,18996,9978,5414,6942,2464,5823,3307,0,14252,7405,71443,91980,31296,33092,15370,37990,0,7771,58105,1328604,1146085,0,5029,0,0,22323,911732,2340,0,0,0,0,4289,78876,529191,4117,15405,17891,20780,12703,7908,271203,33614,2043,14813,11809,101537,36984,13735,152078,9162,10997,28497,14724,22273,6501,2636,2345,1890,14418,2226,8748,469,21008,2081,162445,744655,66009,31826,14581,2089,44023,13318,12349,50205,121926,199314,7678,0,7188,2950,0,6703,4180,6998,3303,10927,3074,0,3439,5338,0,14382,1089202,1217721,68221,24354,363449,48922,16133,23345,5187,4441,0,7126,0,18223,7758,7689,30010,1414,1750,2809,0,0,1428,167,490,522,148064,125952,428252,393410,706879,3024,9003,4377,0,39215,9167,82533,0,0,0,0,9201,0,11008,11910,11250,5152,2252,0,6019,4338,6803,913917,4284,6292,70943,400127,5000,632957,57667,1580,328,733,0,3762,1029,2600,0,3289,1121,6202,1131,6004,685,1805,2321,411,4082,0,3733,0,10569,1729,541,1467,2681,1823,0,14822,3663,17393,15510,106221,24309,206269,5768,0,651,0,5350,2557,2426,0,8173,0,29477,1010,1198,245128,28154,0,51092,485567,738,0,2297,0,17863,0,83947,13408,1981,2987,3945,0,2115,7225,17748,2742,11660,1840,0,3935,0,0,9723,4354,24488,19290,11495,150588,31066,258806,14907,11287,155326,55440,16229,2937,1509,3193,1772,20252,45047,4806,35041,639591,82440,9786,66069,177648,22352,72919,0,2358,3787,6861,5813,0,9351,13814,4058,16498
D11P210T,1,05/25/17,58,PT,2,13,10,tip,9163,108,0,439,14781,11408,0,3974,2765,0,0,0,1381,0,3210,101957,3554,19806,361554,33337,1010,0,0,12515,0,0,978,2685,3471,6971,95885,5213,0,0,0,0,0,3075,2182,5954,23069,38284,3885,4230,18206,70669,56736,90098,0,2186,9545,4760,199410,10495,17800,521,4773,51843,0,11969,4025,25118,807289,101950,1363044,3147,913,6760,1681,16530,95823,3134,9795,11202,4509,2127,2209,2120,3204,0,10862,14849,40606,30321,28191,28737,21771,33356,575,2083,11417,273571,151611,410,1236,0,0,10860,282439,4689,2921,0,0,0,5538,53096,528653,6246,20921,25544,28021,26668,20958,431432,50498,2763,21218,778,475727,92700,24414,1226708,12408,31033,15302,15115,45497,5195,298,0,2015,25295,7008,16867,1053,26662,3190,595238,774967,63226,9889,35116,1309,30378,9516,43566,372195,152554,545532,16212,23083,20521,8354,0,7577,4380,19205,1879,18849,1768,0,10343,8695,0,14693,1001489,1363046,53796,46836,1119844,100716,20457,59439,14429,4612,0,4478,546,403304,9780,46680,21982,2552,12322,107421,28044,2629,8085,5375,3089,2739,172296,207984,429566,517186,1098459,2633,2999,13383,6992,29333,6436,182292,0,0,0,1737,15850,0,9343,11650,8790,6993,4171,0,4517,1895,3718,793735,5068,4000,88664,6783,6850,305771,25985,830,235,0,0,5554,941,1750,588,3174,958,7007,698,7608,998,4170,2756,557,1756,0,4366,0,9694,1877,1090,1348,2600,1308,707,15135,2421,9076,7899,42748,14179,106836,5302,0,0,613,3623,1681,1203,0,4522,2089,10590,2334,1116,74433,8120,0,17099,233737,1108,0,2619,0,14155,0,82991,23536,2193,7088,9172,905,2735,5490,18615,2599,16195,1466,0,3125,0,2364,8210,4084,16107,9605,7897,67625,18602,145445,4026,9561,139484,52583,35562,1990,1429,2908,0,11831,20250,3178,11930,214733,30417,4076,26684,53512,14406,22279,0,1903,3275,3895,3108,0,3091,0,0,10907
D11C210B,1,05/25/17,58,CML312,2,10,10,base,11527,121461,6304,295,6286,5908,0,6831,9221,0,0,0,2980,0,7690,91777,25026,173947,262152,12611,906,0,0,17771,0,0,3147,5292,5931,10514,130004,6226,0,0,0,657,0,4176,1701,7933,34653,38291,7629,0,25002,78696,24464,201164,694,2057,11193,17622,386368,10811,10780,2662,15144,44778,6526,5122,15808,13331,406607,114884,1650827,0,2366,599,2519,5349,30848,3594,14621,7250,1688,1790,1576,3272,2467,0,21683,29659,80928,42280,34387,25579,18284,44071,721,3204,102995,1205782,207840,1990,0,0,3464,42310,556459,1023,0,0,0,0,11171,120315,806466,7482,24783,10492,41772,20059,21110,392069,3285,856,10822,10776,131028,36869,5211,1558776,8614,9522,23098,9151,31558,14705,1438,2974,5013,49244,8329,9841,1665,39216,3013,398874,996385,121080,2369,20866,6118,80247,12628,31830,198995,76984,366611,9127,19458,0,10022,4268,7870,8550,18269,4643,7436,6835,26272,2035,8186,0,4620,1619690,1243690,76222,50033,252844,49587,25697,29494,11723,2663,0,10863,1009,56204,8753,32659,43794,2613,868,6886,1439,2285,2347,746,0,1420,71628,99935,111929,550236,1022815,3242,8636,527,2762,57794,10638,259421,0,0,0,0,1596,0,10948,11763,4071,1931,2768,0,7113,718,9438,1093371,664,9024,51379,6702,1168,551419,30341,1134,296,0,0,5266,890,3905,0,2496,991,6531,994,4376,927,3313,2744,556,3491,0,1994,0,14290,1092,900,0,1346,445,0,6220,2148,9156,8017,42272,7745,48316,4151,0,798,0,4339,1288,1441,0,3282,1483,12404,1022,593,67494,7976,889,12741,81676,807,0,997,0,8589,0,28019,5489,1867,4023,1340,1340,1579,2738,8394,2022,4566,1310,0,2866,0,1015,5922,2004,9689,7731,2987,42154,10298,54557,1965,7738,37682,4957,19108,1198,1220,2501,608,7435,18928,1878,17477,203885,15451,2373,17692,10388,6116,10009,0,1461,2542,2945,2622,0,3340,7937,1211,6642
D11C16C,1,05/25/17,58,CML312,1,13,6,center,2582,17718,0,0,28749,19982,0,9341,8861,0,0,0,1568,0,10791,105976,7726,6332,321145,86272,804,0,807,10463,0,0,1018,3066,8155,1981,113129,5473,0,0,0,0,0,0,0,1762,24343,60804,9684,3954,7840,61429,72024,112733,2191,1283,6814,12814,191238,7356,9267,1868,7898,35547,341,1112,5159,11884,497763,45812,1799163,0,1389,2879,0,3370,23988,2101,9150,9100,4502,0,5112,3274,4486,0,15276,30563,98328,88711,22273,24985,12449,32978,316,2017,52700,704439,1224000,0,5892,0,491,28612,352053,559,6754,418,0,0,4383,31267,516265,0,11218,0,25449,0,16410,91861,3527,1512,10559,12130,178840,30840,7908,1672395,2329,13267,18412,5350,14383,8451,1120,0,1587,15728,3074,408,1164,14396,0,189872,1410227,73503,42397,12461,3716,27036,16347,17208,56179,23098,98224,0,0,12309,6574,0,0,4275,3958,4935,7672,1345,0,13634,11069,0,7808,1690562,1214903,30345,111661,1068019,59445,1818,13235,9652,4637,0,2763,1219,70199,5380,11411,26236,4206,7060,14682,10080,3295,2903,3103,1001,1035,84906,96988,79310,363947,726559,0,3666,568,0,40472,10724,225472,0,0,0,0,7210,0,7882,12672,8731,5335,3646,0,5354,3793,0,1040756,185,8964,62201,61316,0,355421,11327,1888,0,291,0,4370,1052,4458,702,2628,1123,9491,993,6873,680,3434,3118,488,3237,0,4314,1023,15122,2281,0,1492,1775,1340,0,8077,1651,3252,6119,28769,16926,97463,13566,704,844,0,3783,979,567,0,3049,860,5775,3768,1578,36177,21390,2917,40848,362057,1238,0,3945,0,26376,0,76745,44588,1773,0,2505,1540,1209,2425,10573,2908,15365,1463,0,1923,0,1534,6383,4419,9824,6698,5727,41118,18255,120813,0,17181,317112,50698,5894,1999,1354,2545,572,5527,10192,3298,11683,226706,32521,5112,55411,19850,62934,109329,0,1261,2892,3695,2487,0,1430,0,0,0
D11B28C,1,05/25/17,58,B73,2,10,8,center,51421,3529,0,0,21672,15960,0,5595,2879,0,0,0,1146,0,6076,84159,11596,19743,284056,29713,1069,0,0,13020,0,3480,2327,3888,2590,7930,68998,4260,0,0,0,0,0,3363,2466,1968,47380,34028,6890,3153,24146,96092,50608,190051,2783,2102,13460,12912,299404,8761,15197,0,7560,39090,4169,6925,3541,30143,611823,80957,1276606,0,912,4459,3227,8318,35545,3530,24950,14226,5297,6199,1894,5652,4391,0,14901,27647,70651,33069,35172,39599,20651,39292,0,7236,78177,1272247,1095670,0,2295,0,4142,24592,871361,1451,0,0,0,0,4647,66230,507477,4043,13760,15418,19026,12923,6116,208356,6991,1984,13795,10588,78968,31346,11517,157187,8382,10130,30442,12136,22612,6119,0,4928,1931,24307,1090,5971,3742,16276,1977,122499,870408,48985,4793,11798,2882,38723,12520,11950,43719,135806,148548,0,0,6621,2511,0,6284,5103,5381,4180,9435,1012,0,7671,9944,0,10841,1074970,979430,55825,17780,299486,40433,11614,17560,5723,2791,1723,4205,771,11627,10897,5672,19974,1886,0,1937,0,0,1271,313,682,0,136549,130590,326039,306136,620237,3460,10550,4354,0,39122,7892,269652,0,0,0,0,8718,0,15697,9990,3143,5697,5470,0,6030,4318,6866,935706,4671,5254,93365,7901,556,596265,46206,1105,312,496,0,5468,1215,5403,939,6616,1227,6991,1800,9434,1295,7211,3589,1156,5904,0,5109,0,10688,1553,1611,2281,2928,2962,0,12427,3348,13398,13561,127664,25703,243084,8656,0,0,0,7355,668,3461,0,11073,4596,37930,3809,1674,378973,56786,0,74346,838675,1053,297,2722,0,27757,0,82265,13605,3420,3335,3967,0,3107,4744,21659,1884,14278,2120,0,3904,0,0,12023,5077,26699,22107,5636,195525,34510,336170,0,11073,177115,54860,18927,4235,1146,3496,1015,31056,95610,7404,53282,881797,58343,15345,96183,157441,39144,119413,0,3344,4485,8419,7950,3125,7621,18382,5428,21390
