LysoPC_18:1,,,8689,2464,6990,24674,11300,2870,49358,3386,33180,39442,19499,176,3304,6656,29487,959,971,12933,55849,10793,1581,33413,18568,383,6668,77333,23971,5601,16070,6863,4585,9624,55349,0,19901,175,28686,7005,32771,26759,1593,13745,44213,27433,33231,46959,18234,200,2642,256,1597,14563,11152,2226,4050,6556,26385,1049,17966,229,65552,20877,26185,5721,44484,9919,46230,26037,1504,38702,18832,188,22858,66433,58713,4349,12346,383,11114,52163,13979,50188,17851,266,4414,12096,65052,8341,390,27530,31157,2067,8116,28787,17111,0,13863,58780,2124,2454,17903,244,6800,14147,4515,24795,55989,1991,10609,1302,800,12608,26370,0,22443,707,125875,56281,416,21538,20453,29018,51044,1222,24833,259,83959,24355,48195,2747,5195,206762,25783,33305,8197,4891,24387,0,322,33520,52497,36954,3427,110926,72972,14453,5340,7611,24708,0,43991,49100,33290,418,5040,16061,18751,32639,71623,72425,2575,24211,21670,12654,14685,5687,22820,206,1937,16822,4055,32840,4043,2953,558,19146,199,58474,24016,0
LysoPC_18:2,,,95645,7564,30232,361931,189449,9738,803395,23628,1313482,567562,360230,597,10633,198400,1052049,28739,13771,357934,1070000,95968,6373,632163,353106,949,65524,537647,1038999,236732,684836,78304,65070,121639,969021,535,352207,821,1171596,116739,1156838,803069,17104,357456,581491,337549,1177450,867912,341366,681,10723,70434,15597,393841,61562,12467,24357,194953,309939,7059,335116,747,866620,690295,1055954,84520,1175320,116815,139809,1109784,24933,83270,336337,549,396879,849602,653527,25488,620119,88125,67532,701085,611804,78797,328923,581,42649,241255,1035254,228100,18471,637355,773832,12377,65546,921859,327901,908,306265,744221,46002,26662,329923,670,22736,367313,91241,1140820,1066848,6768,318170,380,869,301652,453463,831,339396,11258,610631,204236,21578,756450,883926,605796,1028266,1130,437846,725,742444,853124,723340,17064,72056,239480,1154989,1236950,75105,27016,444966,926,17630,1143616,727529,777029,34871,640166,741345,128369,35655,55216,430075,0,727673,659243,1293561,18691,72375,701816,352502,421526,741780,961958,47563,1126176,652170,330829,186259,28076,414410,857,24033,748106,12376,1257202,90240,19428,30306,400583,21825,843792,415834,533
LysoPE_18:2,,,340,1216,0,1598,466,742,927,5550,5511,2415,1641,0,1854,3302,2949,1455,2774,0,3075,1163,0,10030,253,0,2565,556,1360,10203,242,3995,920,5889,1230,1072,440,0,3007,311,2294,23905,170,5935,1069,536,1961,8334,1449,0,1818,2762,1135,19462,1200,1496,757,6405,973,1777,987,0,756,1695,6019,753,2044,8227,5356,755,2308,2976,840,0,2360,3171,9505,0,544,375,1274,9387,7839,0,783,0,5171,1149,6162,731,2804,13578,1341,2618,2992,6571,647,0,1212,789,779,3105,730,0,1158,11817,1668,10404,22727,0,989,1255,0,2666,5121,0,6508,0,3257,5978,1452,284,10590,13767,24675,0,5144,0,0,0,13411,114,1403,11916,1167,7441,2650,0,715,0,1277,1208,1468,968,0,887,687,6282,1754,923,661,0,2682,757,5129,951,1555,5097,827,846,1099,1385,4958,19215,2334,590,708,1179,1329,0,882,1128,0,3034,687,0,0,454,5654,2298,1749,0
LysoPE_18:3,,,4268,0,0,1096,1137,0,0,3744,0,3990,2777,0,0,0,0,0,2261,0,0,0,0,0,2513,0,0,0,0,7753,0,971,3718,8287,4728,0,2661,0,0,511,0,7441,1456,3697,0,6476,0,0,0,0,0,0,1520,11139,0,0,2286,4094,2387,0,2516,0,0,0,0,0,0,4573,0,0,0,0,0,0,0,3487,0,0,0,0,0,10334,467,0,2901,0,3362,2327,0,568,0,0,0,1600,0,0,2741,0,3212,673,0,3093,2950,0,0,2591,3309,4852,10133,1593,0,1711,1391,0,2760,0,117,2158,0,0,0,0,5351,0,12856,0,0,0,0,0,2277,173,0,0,0,3307,2540,0,0,0,0,0,7116,0,1681,0,3450,9697,0,0,0,0,0,7539,0,3139,1962,3116,3377,6199,0,5187,2308,10272,0,3252,7045,0,3362,0,0,0,0,2200,0,0,0,0,2308,0,3222,0
MG_17:0_0:0_0:0,iSTD_SVUQHVRAGMNPLW-UHFFFAOYSA-N,,0,0,0,0,0,0,0,0,0,0,0,10057,0,0,0,0,0,0,0,0,0,0,0,11833,0,0,0,0,0,0,0,0,0,0,0,11473,0,0,0,0,0,0,0,401,0,0,0,10683,0,0,0,0,0,0,0,0,0,0,0,13081,0,0,0,0,0,0,0,0,0,0,0,20621,0,0,0,0,0,0,0,0,0,0,0,18435,0,0,0,0,0,0,0,0,0,0,0,21421,0,0,0,0,0,12924,0,0,0,0,0,0,0,0,0,0,0,13431,0,0,0,0,0,0,0,0,0,0,0,14711,0,0,0,0,0,0,0,0,0,0,0,11386,0,0,0,0,0,0,0,0,0,0,0,17424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7576,0,0,0,0,524,0,0,0,0,0,0,7685
MG_17:0_0:0_0:0,iSTD_SVUQHVRAGMNPLW-UHFFFAOYSA-N,,0,0,0,0,0,0,0,0,0,0,0,22192,0,0,0,0,0,0,0,0,0,0,0,28163,0,0,0,0,0,0,0,0,0,0,0,26707,0,0,0,0,0,0,0,0,0,0,0,24648,0,0,0,0,0,0,0,0,0,0,0,29558,0,0,0,0,0,0,0,0,0,0,0,38688,0,0,0,0,0,0,0,0,0,0,0,39998,0,0,0,0,0,0,0,0,0,0,0,41009,0,0,0,0,0,29611,0,0,0,0,0,0,0,0,0,0,0,30202,0,0,0,0,0,0,0,0,0,0,0,33455,0,0,0,0,0,0,0,0,0,0,0,27218,0,0,0,0,0,0,0,0,0,0,0,39380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17508,0,0,0,0,0,0,0,0,0,0,0,19090
MG_17:0_0:0_0:0, iSTD_SVUQHVRAGMNPLW-UHFFFAOYSA-N,,0,348,0,0,0,351,0,0,0,0,0,5774,0,0,0,0,0,0,0,0,0,0,0,6303,0,0,407,0,0,0,0,456,0,0,0,6329,0,0,0,0,0,0,0,0,0,0,0,6189,0,0,0,0,0,0,0,0,0,275,0,7872,0,0,0,0,0,0,0,0,0,0,0,11875,0,0,0,452,0,0,0,0,0,0,462,10549,0,0,0,0,0,0,0,0,0,0,0,11583,0,0,0,0,0,7250,0,0,473,0,0,0,0,0,0,0,0,7771,0,290,0,464,0,0,0,0,0,0,0,8001,0,0,0,0,0,0,0,0,0,0,344,6309,0,0,0,0,0,0,0,0,0,0,0,9340,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0,0,0,3828,0,0,0,0,0,0,0,0,0,0,0,1335
MGDG_16:0_18:1,,,5777,7408,5358,5501,5376,8187,3786,0,5704,3122,5532,0,7850,4022,5763,3267,2784,2608,4432,3308,2639,6354,6247,0,6293,10807,4789,2338,2885,3400,2872,7493,6409,1978,6164,0,5511,6590,5015,3359,4685,7009,11673,4202,6279,5821,5979,0,8657,6705,6845,4353,14384,3577,5992,2335,13258,2042,5488,681,10295,4678,4078,3680,1610,4701,16013,4441,3423,8660,6037,0,7441,7247,19606,6340,3967,1896,11446,4203,2447,17030,6051,0,4308,14407,18489,4525,8189,9806,5585,3075,9513,1688,5541,0,7310,7734,2362,7690,5644,0,6191,14344,5059,6571,10134,3036,5339,2359,2003,7929,5892,465,4838,3411,15445,18849,5880,3158,5018,8534,2281,1777,5706,0,5504,5745,2396,2551,6970,28008,7034,5679,1702,2768,5850,428,4555,7981,4628,5917,2523,18707,8576,4628,2730,9879,6037,0,5663,3773,4670,5096,5719,4987,5439,6022,10947,4131,5745,4364,6629,7752,7741,6569,5748,0,5004,5301,6657,4710,2391,8471,7711,10296,6561,8063,6066,0
MGDG_16:0_18:2,,,94682,111132,58895,58678,68922,115567,61820,61128,114659,37680,76078,698,156346,93858,109135,50233,69353,47013,76707,26550,15253,172094,75549,794,67026,71023,110625,44921,53637,48178,58795,48997,98486,24345,76519,967,101358,67441,107261,62843,48448,67198,125727,29979,89495,82720,72962,746,78632,81936,57757,66216,134584,40431,61504,52241,147643,23312,72620,730,179112,75592,91357,53206,76914,67865,95438,76706,63593,57819,74886,966,76793,124948,200354,109132,73791,48107,151013,37810,44886,107317,71332,1002,57994,124589,179355,61539,121773,129543,83667,38240,88499,76090,73920,1051,89657,77633,57333,66690,73295,819,127723,130183,64586,123314,125229,23317,73748,16148,10260,108746,79719,980,66656,37139,124385,105957,62710,50012,85395,107012,58267,9749,77674,1131,66608,85871,51947,26306,74463,93102,118046,88185,24695,94822,79258,837,66895,131367,43058,88683,52322,156124,128197,23923,61270,74012,79190,1484,87180,43202,66184,63297,68750,84296,78842,51895,118459,55014,103671,102586,75521,88657,54354,79845,78309,719,113092,67814,68184,81211,27948,77012,77737,96493,49835,105921,76663,694
MGDG_16:0_18:3,,,1402547,1220289,1065657,858439,1279646,1022490,730815,687078,927079,656033,846670,1517,928099,677853,778877,1211267,1248302,397628,581854,387415,191446,1438714,821058,1643,1066509,344542,777830,683719,552015,516383,532714,879866,1132980,967821,797795,877,680022,1183050,675610,567098,1111889,669066,842744,494996,685742,631387,776308,1636,720825,1179127,1245331,818518,624802,891527,1213435,686663,1203885,266222,753006,1634,1090963,571776,717314,903679,491968,585470,303227,545295,994234,176855,755332,1347,967622,950850,1156752,694288,662906,720311,831696,473274,508853,342535,748083,1657,486772,825155,888377,512218,1050874,892610,495929,599209,1034579,573074,744752,1824,1300908,965282,585856,1307671,763550,1288,712938,1001715,1092217,839659,943946,668676,1012489,633538,260602,1244993,743121,1652,832336,1199012,605557,371327,618028,407684,629016,747223,603487,81909,730342,1474,710371,500179,287586,722312,820736,135695,751372,653821,365933,950507,712814,985,965598,782835,608815,555157,579668,756073,875969,410169,629519,955533,708146,1821,913370,486934,446166,526272,936959,857724,864984,691395,783575,674906,918736,933052,513147,1115385,758109,519320,686695,1360,716868,641518,568374,539640,336742,398586,737137,1004960,665864,735496,698470,920
MGDG_16:1_18:3,,,5479,13257,10730,3869,9147,6471,3110,5293,2060,4852,6299,854,3949,7504,8985,13297,4231,3893,2103,2266,0,10361,6125,733,5764,2640,5525,0,2729,0,0,0,9349,4975,6039,1004,5291,7105,8576,2180,8412,7905,7819,0,5463,5065,6034,598,3916,7012,7015,6030,5893,7000,8564,5222,14813,2812,5489,783,11434,4180,4123,5783,5656,3613,1941,3695,5136,1118,5928,724,2232,9057,8019,4959,3860,3885,9195,0,2828,3092,6053,909,0,1743,12500,0,7615,2157,5655,10848,13847,7340,5805,545,13567,6637,4382,7718,6075,404,9404,5114,0,6703,8053,4409,0,0,0,8567,6330,583,5149,10629,7342,2028,7674,2461,4032,1420,0,0,6055,482,5817,4753,3896,5965,6023,1431,6338,5218,0,10102,6143,415,9528,4099,0,1925,6785,9766,2049,0,6512,4630,6153,752,7910,2957,5480,0,5566,5040,4952,3188,4152,6082,7912,5916,4259,7417,0,5242,5298,366,6412,3625,6660,4557,0,2010,8458,8673,15384,4548,5690,443
MGDG_16:1_18:3,,,13089,38786,28399,16977,36251,25716,21345,19653,26331,18618,25993,493,62085,18198,29026,8282,7217,4563,21522,9040,8531,46425,27523,557,19146,13330,22960,9844,9888,8350,13702,14003,33880,14422,17420,391,19796,16967,27976,14002,56259,26478,25898,10756,18593,19045,25486,503,26403,23008,20578,25396,57023,8027,33952,5550,54658,7029,17288,478,42736,9301,9163,84823,13226,18696,5656,20356,7139,5757,8881,516,33986,39684,27811,28855,13997,8951,45319,9262,10480,14425,18777,400,15693,36334,39972,19929,21401,11970,16702,38503,33927,23146,24412,478,27135,26401,11448,7226,24126,377,44295,39061,10463,8907,34128,19824,11543,13650,6319,34889,24529,479,17097,23349,30581,11911,13938,10556,19515,21086,21691,5467,25466,395,21632,16337,11763,22273,24732,11390,26191,18981,10133,10975,19922,481,41691,23490,15654,23798,28970,37617,24334,6628,5789,5749,22827,942,28255,15769,19223,12624,16480,13184,20148,18645,30089,25558,39750,5200,15034,48039,10325,23897,24022,1042,29146,12558,35879,6781,6208,17439,49466,37938,66973,20425,24372,487
MGDG_16:3_18:3,,,0,26494,31246,0,29177,0,15439,0,19789,0,17018,0,22873,23855,25275,34423,5441,8032,18760,0,0,25361,16675,226,0,1381,22267,0,0,0,0,0,20330,0,16697,0,22990,12668,23283,9553,33117,32329,10964,0,20834,20746,17515,0,0,0,17207,27436,17911,17725,25566,0,31536,0,16093,321,21765,13553,0,36554,17278,0,446,16633,10113,862,17257,240,21657,24443,12243,15060,13382,0,21780,0,0,1240,15951,415,0,28458,15234,0,28404,13698,13685,32708,24371,24331,16017,203,23822,0,9442,17671,16883,0,20362,33832,0,17457,30364,0,0,0,0,21736,16427,183,0,18491,14282,5238,18349,0,14415,10269,0,0,15840,227,14391,16433,6337,18150,13164,594,21733,19092,0,35004,15773,235,25007,19604,0,15731,16877,18942,12811,0,17751,13344,15225,0,0,0,13185,0,11179,0,0,0,17881,0,27390,0,14423,28012,0,0,16346,0,25729,12730,16975,15729,0,1191,22529,20401,48978,12997,16020,314
MGDG_17:0_18:3,,,81155,66533,47845,40622,73157,35276,35917,40868,42352,38170,42497,507,40874,22245,31724,53726,52982,19601,24440,21546,15600,88838,43109,345,81256,22186,31439,33424,22369,51488,78230,57023,70006,41149,42343,624,26703,67548,29355,27798,57221,35463,43651,24401,25709,38388,39984,432,26647,85878,82837,49825,34694,41572,98211,33476,80473,13848,41415,336,71329,23166,30188,36226,22061,56372,18646,21599,42138,15002,39958,331,68492,58887,80182,34261,27050,31109,39143,32789,26173,23027,40085,333,66174,38569,52586,48627,63384,52181,24450,32080,58665,22303,40692,0,75633,48680,24919,92660,42790,216,35135,54850,49860,39451,51557,27704,33223,26303,14977,82736,41818,323,55455,49221,46241,25500,21381,15505,31616,39726,30413,17641,41557,322,37983,25777,17690,34190,55803,18681,37767,20264,27679,53941,42007,509,52553,44076,43927,20695,22725,41247,56822,30709,49231,54130,40966,318,50325,34030,20211,35403,66332,31912,51583,38139,47624,49080,55673,38516,21413,67279,49974,34311,40781,394,25798,22906,21953,20568,13744,31616,50224,61631,41969,47232,43306,315
MGDG_18:0_18:3,,,19244,24411,24048,0,16945,52744,11410,27638,52151,17962,22209,675,83901,20737,23019,16542,57799,10849,26617,17813,17463,28259,22359,863,75486,34982,18185,66706,34817,26250,35935,0,24807,0,23198,858,16324,84248,22036,12656,12982,33751,20961,0,17462,31705,21607,589,35981,21811,13933,43275,120084,15460,12010,65305,34778,17695,21785,911,41023,10845,55017,21391,21672,55325,40979,23221,10599,23489,63381,659,17470,19242,37294,17946,31869,50004,39177,42759,52038,37960,63081,677,32879,38999,56875,103859,48691,21466,19694,23554,21716,29868,61038,715,20394,75993,49771,116907,63176,493,38090,72900,131667,66297,109070,33763,68695,0,13942,82584,59203,928,81043,59959,76484,38155,28018,27670,32701,43230,57504,11361,57684,636,43021,19652,19429,40378,45548,52995,74299,37585,27841,56054,56651,558,47056,28026,54570,31410,14259,60770,56232,0,83854,73951,56298,870,63241,41743,37214,58629,62454,65422,71848,58476,39173,68582,87794,71729,17231,73540,79007,59305,56773,570,58037,35731,60302,32267,21395,39259,121371,72238,111601,59882,58011,347
MGDG_18:1_18:2,,,23218,13160,10292,18563,16632,16510,5577,27511,25846,18082,13830,522,78839,19846,15873,6334,9792,8779,22523,3358,4119,21212,15314,863,17849,35609,10082,15231,12208,18104,26782,21269,12667,27650,14995,583,10162,15909,16442,11283,8899,26525,22060,15734,8265,25903,13391,502,36715,7540,4744,35717,118605,9404,7815,14172,35030,8161,13592,702,42142,7871,18832,21950,17619,46176,41059,7938,4814,23717,21628,659,9626,9831,37972,18297,12486,10580,39519,14137,13180,38345,21104,716,22018,33034,57423,23655,49903,21941,13435,18160,15886,27346,21395,594,13512,24123,4441,15406,21911,449,38733,73845,16333,11004,22167,14868,6753,15600,2146,19708,25171,928,17003,6858,65767,38759,23570,3928,13312,24290,28704,2069,24938,448,13789,15044,26386,4335,13183,53853,22309,12821,3671,21239,26372,558,19788,20193,11025,26429,9543,61385,17619,16359,25057,15653,16654,721,20368,18032,12484,8512,14215,17652,19066,24215,33783,18663,20643,6745,8663,14932,22859,24834,24006,570,29830,4350,26447,13012,3013,72047,31705,16993,39177,22292,24372,624
MGDG_18:2_18:2,,,222712,350111,418368,142650,218584,802677,219013,409327,586673,119733,410522,802,1158145,638967,511276,314667,264488,282114,480420,65691,69218,421217,398100,885,224487,380422,388563,137341,192086,479794,606472,124757,241331,205541,384637,756,348502,185738,483127,364147,300229,546022,409706,88077,281547,603518,373220,509,657466,251930,149256,626649,850615,288659,164338,172279,522653,191787,363678,813,677212,280923,317197,460870,442933,823494,530324,303846,266195,221432,367237,993,230648,372363,538116,451923,239388,186545,720219,152764,146784,246471,362696,785,542470,969706,683068,570940,814311,574285,386205,435523,332767,494201,363974,1062,319618,193011,371759,158562,365560,623,869116,1206449,153835,461901,692990,210461,164170,157904,73390,300913,396300,823,193548,258108,606134,507152,836738,192174,335654,482675,443606,34419,389448,1095,201684,454092,326042,182328,233887,280336,493774,285328,91782,524225,383411,618,408634,601092,131580,458376,373670,496362,285036,56291,296388,171642,373129,1087,220075,135287,224353,331632,199060,235597,205068,148779,453757,154696,515119,307262,304404,232245,101569,337239,365573,778,737023,184864,605930,258780,75028,582010,553489,339331,729790,421857,373811,915
MGDG_18:2_18:4,,,38081,6312,8967,32919,10597,9728,4789,33647,37598,5142,4507,552,53473,34814,45187,14996,23155,17398,35883,3780,11399,38348,33684,343,23181,13311,45602,26350,26309,38350,45987,28457,7581,7131,4147,479,43195,29185,42429,18468,55417,63910,3433,3382,9447,42099,33893,405,7663,30886,34756,8767,6464,36913,37300,19719,11389,19934,32138,464,36951,25309,38958,7377,29770,54241,9405,38281,22892,5062,31726,387,8199,8791,6702,33883,31608,16025,8782,7335,18851,9843,32184,451,37896,45328,5419,44344,47745,28771,30430,44660,37778,30664,31606,0,8195,34566,19874,34476,31873,466,6531,49839,25915,53362,9447,32183,35264,6189,3201,39743,33461,444,24793,41292,6519,3519,45881,24510,34672,23141,40295,5972,33069,437,30463,33292,10883,35639,27682,5273,43250,37469,12672,10659,33107,321,37901,39174,31989,5548,39543,28294,6502,2817,32806,34827,30812,318,8560,6194,25156,29981,23672,10225,29823,7491,30479,33362,55888,44010,7451,44949,21421,26361,30630,403,35794,7016,40437,32483,8080,2152,43454,35072,11632,9870,31355,458
MGDG_18:3_18:3,,,1963,0,3066,2204,577,3524,2303,1246,3096,2394,2338,0,7714,4512,4145,0,0,1737,549,819,794,445,3232,232,1578,2160,2199,0,1854,1901,0,359,3479,1772,2387,0,2625,1376,993,0,2385,3497,894,1450,2681,245,2309,0,940,1512,1120,2418,7067,1210,0,0,5212,650,2303,0,426,1691,2782,0,2371,0,1280,384,0,1345,349,0,936,943,3840,2527,2186,1065,214,93,379,2700,593,0,1217,3213,3737,2089,823,611,971,2807,3945,700,808,0,2757,745,234,1848,2212,252,5346,0,788,4445,780,1468,2057,1005,372,0,676,0,1393,2296,5590,1116,3832,1898,1976,980,2843,656,0,222,3418,3592,2324,1912,1500,2605,986,2887,691,2486,2502,0,204,3015,3557,3077,0,5615,3027,1176,2689,2276,2000,0,2614,1997,2772,1599,1085,777,1892,2388,559,3074,3014,566,849,0,0,2553,299,151,0,220,638,756,1004,2655,4260,565,5083,0,2569,0
MGDG_18:3_18:3,,,21157,16438,21406,13924,19467,23618,13927,17281,16779,12175,15042,646,7355,14724,18557,26728,14658,8965,14901,6484,6328,16217,14875,413,11001,6395,18752,13820,12637,19688,24251,14272,18157,15867,14909,298,19035,11223,17433,9953,20080,26853,11309,10124,18641,22398,14567,334,17719,13282,13854,26434,13805,15512,13441,8657,17878,8889,14333,438,18351,14427,17951,18608,13377,27154,6855,15750,9139,1028,14783,417,13436,18856,14535,17532,13106,7821,19356,12127,8559,6078,14102,215,20358,20845,14570,22548,19241,13978,13864,18648,13051,13032,14090,440,14614,15259,8509,13338,14956,464,19883,22288,10979,22108,24415,14426,13386,13009,6996,16888,15690,395,11665,18584,14218,7568,4001,12063,15582,12090,20220,1924,14549,464,14778,15087,6208,15242,9459,8347,18800,15564,7405,21828,14683,465,16273,17999,13890,9352,13160,12583,16451,7527,13909,14534,13901,527,15580,9137,12203,14678,10579,14170,12832,14807,12589,14302,24010,17494,13682,17382,11350,13144,14144,384,13730,11416,16394,14625,6912,9341,15628,14130,20743,11452,14592,380
MGDG_18:3_18:3,,,16093,15283,16504,14773,15291,16893,13322,14870,15121,13304,14451,288,17849,15728,15746,16318,10377,9637,14820,10842,8613,14457,14541,298,11437,8924,15695,13470,13753,16070,16392,13059,14023,15149,14238,361,15175,9967,15359,10223,15643,985,11261,11630,14307,2176,13806,0,14718,12178,12728,16442,14712,13748,13166,11277,14559,10592,14001,207,13311,11120,2295,15641,12258,16134,6615,13450,11023,721,14061,138,13887,13564,12740,14432,13109,9250,14909,11713,11496,7291,14165,0,15595,16656,13911,16510,15256,12608,13445,15514,13436,14509,14176,428,13167,14296,11413,13999,13524,216,15956,17252,12669,16074,17786,1941,14303,13227,9064,13772,14520,317,11752,15145,12378,7505,15392,12669,13068,11893,17446,5839,13902,180,1479,14753,8590,15003,11559,13093,15171,14815,7257,14994,14381,213,13660,15152,13178,11546,15009,11789,13380,9325,12463,13742,13348,0,13952,12474,12351,12758,10281,13294,12367,13511,12438,13630,15302,14556,12159,13613,11413,12320,13254,263,13843,11283,14648,12711,9245,9973,14870,13345,16542,11699,14737,364
MGDG_18:3_18:3,,,84537,47108,78814,170819,80328,63982,111464,43465,170003,77640,150546,584,82839,221416,283436,102091,41004,82147,150224,77900,30357,163347,149356,440,34492,47035,159976,268378,229763,170338,107572,128861,143982,37267,148169,564,130477,81839,169839,106335,79830,602082,136922,171472,106708,1133498,148668,897,39966,51207,23642,848968,62441,51714,50524,137849,139926,27232,139742,605,124484,106657,202135,110088,107591,322429,20701,90263,95829,17547,142813,566,116342,120098,128399,51105,132408,85477,127383,156251,217428,61437,140567,304,82408,675155,118789,256444,34008,186868,153777,24020,79630,129955,142484,779,133626,215548,81625,38429,138295,589,78780,885249,129790,255869,1581299,43885,248674,26599,12844,95843,200677,794,71064,80683,68485,23268,120473,106825,151310,155763,1523588,17115,199139,905,82526,152329,47330,59431,52479,10074,183555,267991,32937,67376,196744,433,43501,143052,109351,99541,109257,71640,103727,85050,95188,51656,193705,636,124196,83570,197974,33440,52155,165845,96306,142652,88434,143607,101129,208696,73184,136508,125573,48221,186818,425,116300,112289,98496,135316,108895,8862,87316,132787,18039,93817,194138,488
MGDG_18:3_18:3,,,38357,9773,61305,61484,37471,42474,26191,21105,33225,27315,20756,515,76075,13175,34914,79991,7975,9310,65263,18809,6840,75298,26507,371,11056,20782,97248,39145,16640,78597,54872,40713,67958,17928,23561,465,47525,13918,43823,27828,32563,117322,38528,29569,42357,113041,23262,497,11172,43300,46797,115530,32898,29166,18907,5483,59826,38487,22586,470,45312,47551,43259,50194,22099,82283,16131,74484,9070,7643,26288,346,36398,109482,33314,37372,52846,28213,62135,17444,7966,12500,60121,0,84433,111207,13063,80719,97784,22548,21060,30458,25739,24008,27841,342,25433,68728,34774,26363,28587,620,67872,125787,35674,120201,145339,23425,20534,8819,19064,36883,33327,370,40804,36943,31638,18675,95148,15532,34489,41858,104903,4295,62342,573,63179,36749,4781,23974,16514,8599,65909,71054,20610,71809,64288,397,38882,50853,49759,9283,34318,27792,53182,4947,36370,58452,58606,423,39221,25915,25034,53040,14427,28914,50114,29474,21456,69109,126387,48130,22322,73390,12970,29399,29795,378,25803,16098,43657,32399,6347,19244,89469,63645,83173,44498,64793,409
